"set","pic_id","sample_size","test_param","param_value","p_value","obs_plot_location","pic_name","experiment","difficulty","data_name"
44,44,3,"turk16-trend","k-3-sdline-0.25-sdgroup-0.30","line-0.87130-cluster-0.87356","12, 18","Images/Lineups/940b6d8d293b50bee71bf4378f474685.svg","turk16",44,"set-1-k-3-sdline-0.25-sdgroup-0.30"
44,44,3,"turk16-trendError","k-3-sdline-0.25-sdgroup-0.30","line-0.87130-cluster-0.87356","12, 18","Images/Lineups/940b6d8d293b50bee71bf4378f474685.svg","turk16",44,"set-1-k-3-sdline-0.25-sdgroup-0.30"
44,44,3,"turk16-colorTrend","k-3-sdline-0.25-sdgroup-0.30","line-0.87130-cluster-0.87356","12, 18","Images/Lineups/940b6d8d293b50bee71bf4378f474685.svg","turk16",44,"set-1-k-3-sdline-0.25-sdgroup-0.30"
44,44,3,"turk16-colorEllipseTrendError","k-3-sdline-0.25-sdgroup-0.30","line-0.87130-cluster-0.87356","12, 18","Images/Lineups/940b6d8d293b50bee71bf4378f474685.svg","turk16",44,"set-1-k-3-sdline-0.25-sdgroup-0.30"
45,45,5,"turk16-plain","k-5-sdline-0.25-sdgroup-0.20","line-0.82864-cluster-0.95565","12, 2","Images/Lineups/fa76b59afa345ac5609a2b4685660adf.svg","turk16",45,"set-1-k-5-sdline-0.25-sdgroup-0.20"
45,45,5,"turk16-color","k-5-sdline-0.25-sdgroup-0.20","line-0.82864-cluster-0.95565","12, 2","Images/Lineups/fa76b59afa345ac5609a2b4685660adf.svg","turk16",45,"set-1-k-5-sdline-0.25-sdgroup-0.20"
45,45,5,"turk16-shape","k-5-sdline-0.25-sdgroup-0.20","line-0.82864-cluster-0.95565","12, 2","Images/Lineups/fa76b59afa345ac5609a2b4685660adf.svg","turk16",45,"set-1-k-5-sdline-0.25-sdgroup-0.20"
45,45,5,"turk16-colorShape","k-5-sdline-0.25-sdgroup-0.20","line-0.82864-cluster-0.95565","12, 2","Images/Lineups/fa76b59afa345ac5609a2b4685660adf.svg","turk16",45,"set-1-k-5-sdline-0.25-sdgroup-0.20"
45,45,5,"turk16-colorEllipse","k-5-sdline-0.25-sdgroup-0.20","line-0.82864-cluster-0.95565","12, 2","Images/Lineups/fa76b59afa345ac5609a2b4685660adf.svg","turk16",45,"set-1-k-5-sdline-0.25-sdgroup-0.20"
45,45,5,"turk16-colorShapeEllipse","k-5-sdline-0.25-sdgroup-0.20","line-0.82864-cluster-0.95565","12, 2","Images/Lineups/fa76b59afa345ac5609a2b4685660adf.svg","turk16",45,"set-1-k-5-sdline-0.25-sdgroup-0.20"
45,45,5,"turk16-trend","k-5-sdline-0.25-sdgroup-0.20","line-0.82864-cluster-0.95565","12, 2","Images/Lineups/fa76b59afa345ac5609a2b4685660adf.svg","turk16",45,"set-1-k-5-sdline-0.25-sdgroup-0.20"
45,45,5,"turk16-trendError","k-5-sdline-0.25-sdgroup-0.20","line-0.82864-cluster-0.95565","12, 2","Images/Lineups/fa76b59afa345ac5609a2b4685660adf.svg","turk16",45,"set-1-k-5-sdline-0.25-sdgroup-0.20"
45,45,5,"turk16-colorTrend","k-5-sdline-0.25-sdgroup-0.20","line-0.82864-cluster-0.95565","12, 2","Images/Lineups/fa76b59afa345ac5609a2b4685660adf.svg","turk16",45,"set-1-k-5-sdline-0.25-sdgroup-0.20"
45,45,5,"turk16-colorEllipseTrendError","k-5-sdline-0.25-sdgroup-0.20","line-0.82864-cluster-0.95565","12, 2","Images/Lineups/fa76b59afa345ac5609a2b4685660adf.svg","turk16",45,"set-1-k-5-sdline-0.25-sdgroup-0.20"
46,46,5,"turk16-plain","k-5-sdline-0.25-sdgroup-0.30","line-0.85998-cluster-0.90852","3, 11","Images/Lineups/e0758c2a48138b0e73f6c1abd352de13.svg","turk16",46,"set-1-k-5-sdline-0.25-sdgroup-0.30"
46,46,5,"turk16-color","k-5-sdline-0.25-sdgroup-0.30","line-0.85998-cluster-0.90852","3, 11","Images/Lineups/e0758c2a48138b0e73f6c1abd352de13.svg","turk16",46,"set-1-k-5-sdline-0.25-sdgroup-0.30"
46,46,5,"turk16-shape","k-5-sdline-0.25-sdgroup-0.30","line-0.85998-cluster-0.90852","3, 11","Images/Lineups/e0758c2a48138b0e73f6c1abd352de13.svg","turk16",46,"set-1-k-5-sdline-0.25-sdgroup-0.30"
46,46,5,"turk16-colorShape","k-5-sdline-0.25-sdgroup-0.30","line-0.85998-cluster-0.90852","3, 11","Images/Lineups/e0758c2a48138b0e73f6c1abd352de13.svg","turk16",46,"set-1-k-5-sdline-0.25-sdgroup-0.30"
46,46,5,"turk16-colorEllipse","k-5-sdline-0.25-sdgroup-0.30","line-0.85998-cluster-0.90852","3, 11","Images/Lineups/e0758c2a48138b0e73f6c1abd352de13.svg","turk16",46,"set-1-k-5-sdline-0.25-sdgroup-0.30"
46,46,5,"turk16-colorShapeEllipse","k-5-sdline-0.25-sdgroup-0.30","line-0.85998-cluster-0.90852","3, 11","Images/Lineups/e0758c2a48138b0e73f6c1abd352de13.svg","turk16",46,"set-1-k-5-sdline-0.25-sdgroup-0.30"
46,46,5,"turk16-trend","k-5-sdline-0.25-sdgroup-0.30","line-0.85998-cluster-0.90852","3, 11","Images/Lineups/e0758c2a48138b0e73f6c1abd352de13.svg","turk16",46,"set-1-k-5-sdline-0.25-sdgroup-0.30"
46,46,5,"turk16-trendError","k-5-sdline-0.25-sdgroup-0.30","line-0.85998-cluster-0.90852","3, 11","Images/Lineups/e0758c2a48138b0e73f6c1abd352de13.svg","turk16",46,"set-1-k-5-sdline-0.25-sdgroup-0.30"
46,46,5,"turk16-colorTrend","k-5-sdline-0.25-sdgroup-0.30","line-0.85998-cluster-0.90852","3, 11","Images/Lineups/e0758c2a48138b0e73f6c1abd352de13.svg","turk16",46,"set-1-k-5-sdline-0.25-sdgroup-0.30"
46,46,5,"turk16-colorEllipseTrendError","k-5-sdline-0.25-sdgroup-0.30","line-0.85998-cluster-0.90852","3, 11","Images/Lineups/e0758c2a48138b0e73f6c1abd352de13.svg","turk16",46,"set-1-k-5-sdline-0.25-sdgroup-0.30"
47,47,5,"turk16-plain","k-5-sdline-0.25-sdgroup-0.25","line-0.85412-cluster-0.92620","17, 9","Images/Lineups/2ba2e5e2af63e96e30afaa1b7330fa38.svg","turk16",47,"set-1-k-5-sdline-0.25-sdgroup-0.25"
47,47,5,"turk16-color","k-5-sdline-0.25-sdgroup-0.25","line-0.85412-cluster-0.92620","17, 9","Images/Lineups/2ba2e5e2af63e96e30afaa1b7330fa38.svg","turk16",47,"set-1-k-5-sdline-0.25-sdgroup-0.25"
47,47,5,"turk16-shape","k-5-sdline-0.25-sdgroup-0.25","line-0.85412-cluster-0.92620","17, 9","Images/Lineups/2ba2e5e2af63e96e30afaa1b7330fa38.svg","turk16",47,"set-1-k-5-sdline-0.25-sdgroup-0.25"
47,47,5,"turk16-colorShape","k-5-sdline-0.25-sdgroup-0.25","line-0.85412-cluster-0.92620","17, 9","Images/Lineups/2ba2e5e2af63e96e30afaa1b7330fa38.svg","turk16",47,"set-1-k-5-sdline-0.25-sdgroup-0.25"
47,47,5,"turk16-colorEllipse","k-5-sdline-0.25-sdgroup-0.25","line-0.85412-cluster-0.92620","17, 9","Images/Lineups/2ba2e5e2af63e96e30afaa1b7330fa38.svg","turk16",47,"set-1-k-5-sdline-0.25-sdgroup-0.25"
47,47,5,"turk16-colorShapeEllipse","k-5-sdline-0.25-sdgroup-0.25","line-0.85412-cluster-0.92620","17, 9","Images/Lineups/2ba2e5e2af63e96e30afaa1b7330fa38.svg","turk16",47,"set-1-k-5-sdline-0.25-sdgroup-0.25"
47,47,5,"turk16-trend","k-5-sdline-0.25-sdgroup-0.25","line-0.85412-cluster-0.92620","17, 9","Images/Lineups/2ba2e5e2af63e96e30afaa1b7330fa38.svg","turk16",47,"set-1-k-5-sdline-0.25-sdgroup-0.25"
47,47,5,"turk16-trendError","k-5-sdline-0.25-sdgroup-0.25","line-0.85412-cluster-0.92620","17, 9","Images/Lineups/2ba2e5e2af63e96e30afaa1b7330fa38.svg","turk16",47,"set-1-k-5-sdline-0.25-sdgroup-0.25"
47,47,5,"turk16-colorTrend","k-5-sdline-0.25-sdgroup-0.25","line-0.85412-cluster-0.92620","17, 9","Images/Lineups/2ba2e5e2af63e96e30afaa1b7330fa38.svg","turk16",47,"set-1-k-5-sdline-0.25-sdgroup-0.25"
47,47,5,"turk16-colorEllipseTrendError","k-5-sdline-0.25-sdgroup-0.25","line-0.85412-cluster-0.92620","17, 9","Images/Lineups/2ba2e5e2af63e96e30afaa1b7330fa38.svg","turk16",47,"set-1-k-5-sdline-0.25-sdgroup-0.25"
48,48,3,"turk16-plain","k-3-sdline-0.35-sdgroup-0.30","line-0.78987-cluster-0.88589","12, 10","Images/Lineups/ec7f3b9a27b45c3e3390fc86d79d2966.svg","turk16",48,"set-1-k-3-sdline-0.35-sdgroup-0.30"
48,48,3,"turk16-color","k-3-sdline-0.35-sdgroup-0.30","line-0.78987-cluster-0.88589","12, 10","Images/Lineups/ec7f3b9a27b45c3e3390fc86d79d2966.svg","turk16",48,"set-1-k-3-sdline-0.35-sdgroup-0.30"
48,48,3,"turk16-shape","k-3-sdline-0.35-sdgroup-0.30","line-0.78987-cluster-0.88589","12, 10","Images/Lineups/ec7f3b9a27b45c3e3390fc86d79d2966.svg","turk16",48,"set-1-k-3-sdline-0.35-sdgroup-0.30"
48,48,3,"turk16-colorShape","k-3-sdline-0.35-sdgroup-0.30","line-0.78987-cluster-0.88589","12, 10","Images/Lineups/ec7f3b9a27b45c3e3390fc86d79d2966.svg","turk16",48,"set-1-k-3-sdline-0.35-sdgroup-0.30"
48,48,3,"turk16-colorEllipse","k-3-sdline-0.35-sdgroup-0.30","line-0.78987-cluster-0.88589","12, 10","Images/Lineups/ec7f3b9a27b45c3e3390fc86d79d2966.svg","turk16",48,"set-1-k-3-sdline-0.35-sdgroup-0.30"
48,48,3,"turk16-colorShapeEllipse","k-3-sdline-0.35-sdgroup-0.30","line-0.78987-cluster-0.88589","12, 10","Images/Lineups/ec7f3b9a27b45c3e3390fc86d79d2966.svg","turk16",48,"set-1-k-3-sdline-0.35-sdgroup-0.30"
48,48,3,"turk16-trend","k-3-sdline-0.35-sdgroup-0.30","line-0.78987-cluster-0.88589","12, 10","Images/Lineups/ec7f3b9a27b45c3e3390fc86d79d2966.svg","turk16",48,"set-1-k-3-sdline-0.35-sdgroup-0.30"
48,48,3,"turk16-trendError","k-3-sdline-0.35-sdgroup-0.30","line-0.78987-cluster-0.88589","12, 10","Images/Lineups/ec7f3b9a27b45c3e3390fc86d79d2966.svg","turk16",48,"set-1-k-3-sdline-0.35-sdgroup-0.30"
48,48,3,"turk16-colorTrend","k-3-sdline-0.35-sdgroup-0.30","line-0.78987-cluster-0.88589","12, 10","Images/Lineups/ec7f3b9a27b45c3e3390fc86d79d2966.svg","turk16",48,"set-1-k-3-sdline-0.35-sdgroup-0.30"
48,48,3,"turk16-colorEllipseTrendError","k-3-sdline-0.35-sdgroup-0.30","line-0.78987-cluster-0.88589","12, 10","Images/Lineups/ec7f3b9a27b45c3e3390fc86d79d2966.svg","turk16",48,"set-1-k-3-sdline-0.35-sdgroup-0.30"
49,49,5,"turk16-plain","k-5-sdline-0.25-sdgroup-0.25","line-0.86875-cluster-0.93599","12, 1","Images/Lineups/2ba2e5e2af63e96e30afaa1b7330fa38.svg","turk16",49,"set-1-k-5-sdline-0.25-sdgroup-0.25"
49,49,5,"turk16-color","k-5-sdline-0.25-sdgroup-0.25","line-0.86875-cluster-0.93599","12, 1","Images/Lineups/2ba2e5e2af63e96e30afaa1b7330fa38.svg","turk16",49,"set-1-k-5-sdline-0.25-sdgroup-0.25"
49,49,5,"turk16-shape","k-5-sdline-0.25-sdgroup-0.25","line-0.86875-cluster-0.93599","12, 1","Images/Lineups/2ba2e5e2af63e96e30afaa1b7330fa38.svg","turk16",49,"set-1-k-5-sdline-0.25-sdgroup-0.25"
49,49,5,"turk16-colorShape","k-5-sdline-0.25-sdgroup-0.25","line-0.86875-cluster-0.93599","12, 1","Images/Lineups/2ba2e5e2af63e96e30afaa1b7330fa38.svg","turk16",49,"set-1-k-5-sdline-0.25-sdgroup-0.25"
49,49,5,"turk16-colorEllipse","k-5-sdline-0.25-sdgroup-0.25","line-0.86875-cluster-0.93599","12, 1","Images/Lineups/2ba2e5e2af63e96e30afaa1b7330fa38.svg","turk16",49,"set-1-k-5-sdline-0.25-sdgroup-0.25"
49,49,5,"turk16-colorShapeEllipse","k-5-sdline-0.25-sdgroup-0.25","line-0.86875-cluster-0.93599","12, 1","Images/Lineups/2ba2e5e2af63e96e30afaa1b7330fa38.svg","turk16",49,"set-1-k-5-sdline-0.25-sdgroup-0.25"
49,49,5,"turk16-trend","k-5-sdline-0.25-sdgroup-0.25","line-0.86875-cluster-0.93599","12, 1","Images/Lineups/2ba2e5e2af63e96e30afaa1b7330fa38.svg","turk16",49,"set-1-k-5-sdline-0.25-sdgroup-0.25"
49,49,5,"turk16-trendError","k-5-sdline-0.25-sdgroup-0.25","line-0.86875-cluster-0.93599","12, 1","Images/Lineups/2ba2e5e2af63e96e30afaa1b7330fa38.svg","turk16",49,"set-1-k-5-sdline-0.25-sdgroup-0.25"
49,49,5,"turk16-colorTrend","k-5-sdline-0.25-sdgroup-0.25","line-0.86875-cluster-0.93599","12, 1","Images/Lineups/2ba2e5e2af63e96e30afaa1b7330fa38.svg","turk16",49,"set-1-k-5-sdline-0.25-sdgroup-0.25"
49,49,5,"turk16-colorEllipseTrendError","k-5-sdline-0.25-sdgroup-0.25","line-0.86875-cluster-0.93599","12, 1","Images/Lineups/2ba2e5e2af63e96e30afaa1b7330fa38.svg","turk16",49,"set-1-k-5-sdline-0.25-sdgroup-0.25"
50,50,3,"turk16-plain","k-3-sdline-0.35-sdgroup-0.25","line-0.71826-cluster-0.91442","9, 15","Images/Lineups/74c332825bffeb00aa4bd8a78aab656e.svg","turk16",50,"set-1-k-3-sdline-0.35-sdgroup-0.25"
50,50,3,"turk16-color","k-3-sdline-0.35-sdgroup-0.25","line-0.71826-cluster-0.91442","9, 15","Images/Lineups/74c332825bffeb00aa4bd8a78aab656e.svg","turk16",50,"set-1-k-3-sdline-0.35-sdgroup-0.25"
50,50,3,"turk16-shape","k-3-sdline-0.35-sdgroup-0.25","line-0.71826-cluster-0.91442","9, 15","Images/Lineups/74c332825bffeb00aa4bd8a78aab656e.svg","turk16",50,"set-1-k-3-sdline-0.35-sdgroup-0.25"
50,50,3,"turk16-colorShape","k-3-sdline-0.35-sdgroup-0.25","line-0.71826-cluster-0.91442","9, 15","Images/Lineups/74c332825bffeb00aa4bd8a78aab656e.svg","turk16",50,"set-1-k-3-sdline-0.35-sdgroup-0.25"
50,50,3,"turk16-colorEllipse","k-3-sdline-0.35-sdgroup-0.25","line-0.71826-cluster-0.91442","9, 15","Images/Lineups/74c332825bffeb00aa4bd8a78aab656e.svg","turk16",50,"set-1-k-3-sdline-0.35-sdgroup-0.25"
50,50,3,"turk16-colorShapeEllipse","k-3-sdline-0.35-sdgroup-0.25","line-0.71826-cluster-0.91442","9, 15","Images/Lineups/74c332825bffeb00aa4bd8a78aab656e.svg","turk16",50,"set-1-k-3-sdline-0.35-sdgroup-0.25"
50,50,3,"turk16-trend","k-3-sdline-0.35-sdgroup-0.25","line-0.71826-cluster-0.91442","9, 15","Images/Lineups/74c332825bffeb00aa4bd8a78aab656e.svg","turk16",50,"set-1-k-3-sdline-0.35-sdgroup-0.25"
50,50,3,"turk16-trendError","k-3-sdline-0.35-sdgroup-0.25","line-0.71826-cluster-0.91442","9, 15","Images/Lineups/74c332825bffeb00aa4bd8a78aab656e.svg","turk16",50,"set-1-k-3-sdline-0.35-sdgroup-0.25"
50,50,3,"turk16-colorTrend","k-3-sdline-0.35-sdgroup-0.25","line-0.71826-cluster-0.91442","9, 15","Images/Lineups/74c332825bffeb00aa4bd8a78aab656e.svg","turk16",50,"set-1-k-3-sdline-0.35-sdgroup-0.25"
50,50,3,"turk16-colorEllipseTrendError","k-3-sdline-0.35-sdgroup-0.25","line-0.71826-cluster-0.91442","9, 15","Images/Lineups/74c332825bffeb00aa4bd8a78aab656e.svg","turk16",50,"set-1-k-3-sdline-0.35-sdgroup-0.25"
51,51,5,"turk16-plain","k-5-sdline-0.45-sdgroup-0.25","line-0.66855-cluster-0.93588","9, 17","Images/Lineups/d8ec7c16c062a2ea10f643310795c102.svg","turk16",51,"set-1-k-5-sdline-0.45-sdgroup-0.25"
51,51,5,"turk16-color","k-5-sdline-0.45-sdgroup-0.25","line-0.66855-cluster-0.93588","9, 17","Images/Lineups/d8ec7c16c062a2ea10f643310795c102.svg","turk16",51,"set-1-k-5-sdline-0.45-sdgroup-0.25"
51,51,5,"turk16-shape","k-5-sdline-0.45-sdgroup-0.25","line-0.66855-cluster-0.93588","9, 17","Images/Lineups/d8ec7c16c062a2ea10f643310795c102.svg","turk16",51,"set-1-k-5-sdline-0.45-sdgroup-0.25"
51,51,5,"turk16-colorShape","k-5-sdline-0.45-sdgroup-0.25","line-0.66855-cluster-0.93588","9, 17","Images/Lineups/d8ec7c16c062a2ea10f643310795c102.svg","turk16",51,"set-1-k-5-sdline-0.45-sdgroup-0.25"
51,51,5,"turk16-colorEllipse","k-5-sdline-0.45-sdgroup-0.25","line-0.66855-cluster-0.93588","9, 17","Images/Lineups/d8ec7c16c062a2ea10f643310795c102.svg","turk16",51,"set-1-k-5-sdline-0.45-sdgroup-0.25"
51,51,5,"turk16-colorShapeEllipse","k-5-sdline-0.45-sdgroup-0.25","line-0.66855-cluster-0.93588","9, 17","Images/Lineups/d8ec7c16c062a2ea10f643310795c102.svg","turk16",51,"set-1-k-5-sdline-0.45-sdgroup-0.25"
51,51,5,"turk16-trend","k-5-sdline-0.45-sdgroup-0.25","line-0.66855-cluster-0.93588","9, 17","Images/Lineups/d8ec7c16c062a2ea10f643310795c102.svg","turk16",51,"set-1-k-5-sdline-0.45-sdgroup-0.25"
51,51,5,"turk16-trendError","k-5-sdline-0.45-sdgroup-0.25","line-0.66855-cluster-0.93588","9, 17","Images/Lineups/d8ec7c16c062a2ea10f643310795c102.svg","turk16",51,"set-1-k-5-sdline-0.45-sdgroup-0.25"
51,51,5,"turk16-colorTrend","k-5-sdline-0.45-sdgroup-0.25","line-0.66855-cluster-0.93588","9, 17","Images/Lineups/d8ec7c16c062a2ea10f643310795c102.svg","turk16",51,"set-1-k-5-sdline-0.45-sdgroup-0.25"
51,51,5,"turk16-colorEllipseTrendError","k-5-sdline-0.45-sdgroup-0.25","line-0.66855-cluster-0.93588","9, 17","Images/Lineups/d8ec7c16c062a2ea10f643310795c102.svg","turk16",51,"set-1-k-5-sdline-0.45-sdgroup-0.25"
52,52,5,"turk16-plain","k-5-sdline-0.35-sdgroup-0.30","line-0.75074-cluster-0.91296","15, 11","Images/Lineups/ffbeff9a8acd21ff12ffe567d443adb5.svg","turk16",52,"set-1-k-5-sdline-0.35-sdgroup-0.30"
52,52,5,"turk16-color","k-5-sdline-0.35-sdgroup-0.30","line-0.75074-cluster-0.91296","15, 11","Images/Lineups/ffbeff9a8acd21ff12ffe567d443adb5.svg","turk16",52,"set-1-k-5-sdline-0.35-sdgroup-0.30"
52,52,5,"turk16-shape","k-5-sdline-0.35-sdgroup-0.30","line-0.75074-cluster-0.91296","15, 11","Images/Lineups/ffbeff9a8acd21ff12ffe567d443adb5.svg","turk16",52,"set-1-k-5-sdline-0.35-sdgroup-0.30"
52,52,5,"turk16-colorShape","k-5-sdline-0.35-sdgroup-0.30","line-0.75074-cluster-0.91296","15, 11","Images/Lineups/ffbeff9a8acd21ff12ffe567d443adb5.svg","turk16",52,"set-1-k-5-sdline-0.35-sdgroup-0.30"
52,52,5,"turk16-colorEllipse","k-5-sdline-0.35-sdgroup-0.30","line-0.75074-cluster-0.91296","15, 11","Images/Lineups/ffbeff9a8acd21ff12ffe567d443adb5.svg","turk16",52,"set-1-k-5-sdline-0.35-sdgroup-0.30"
52,52,5,"turk16-colorShapeEllipse","k-5-sdline-0.35-sdgroup-0.30","line-0.75074-cluster-0.91296","15, 11","Images/Lineups/ffbeff9a8acd21ff12ffe567d443adb5.svg","turk16",52,"set-1-k-5-sdline-0.35-sdgroup-0.30"
52,52,5,"turk16-trend","k-5-sdline-0.35-sdgroup-0.30","line-0.75074-cluster-0.91296","15, 11","Images/Lineups/ffbeff9a8acd21ff12ffe567d443adb5.svg","turk16",52,"set-1-k-5-sdline-0.35-sdgroup-0.30"
52,52,5,"turk16-trendError","k-5-sdline-0.35-sdgroup-0.30","line-0.75074-cluster-0.91296","15, 11","Images/Lineups/ffbeff9a8acd21ff12ffe567d443adb5.svg","turk16",52,"set-1-k-5-sdline-0.35-sdgroup-0.30"
52,52,5,"turk16-colorTrend","k-5-sdline-0.35-sdgroup-0.30","line-0.75074-cluster-0.91296","15, 11","Images/Lineups/ffbeff9a8acd21ff12ffe567d443adb5.svg","turk16",52,"set-1-k-5-sdline-0.35-sdgroup-0.30"
52,52,5,"turk16-colorEllipseTrendError","k-5-sdline-0.35-sdgroup-0.30","line-0.75074-cluster-0.91296","15, 11","Images/Lineups/ffbeff9a8acd21ff12ffe567d443adb5.svg","turk16",52,"set-1-k-5-sdline-0.35-sdgroup-0.30"
53,53,3,"turk16-plain","k-3-sdline-0.45-sdgroup-0.35","line-0.60060-cluster-0.84551","10, 5","Images/Lineups/eb9db73955280a7b802dd5cc053fb201.svg","turk16",53,"set-1-k-3-sdline-0.45-sdgroup-0.35"
53,53,3,"turk16-color","k-3-sdline-0.45-sdgroup-0.35","line-0.60060-cluster-0.84551","10, 5","Images/Lineups/eb9db73955280a7b802dd5cc053fb201.svg","turk16",53,"set-1-k-3-sdline-0.45-sdgroup-0.35"
53,53,3,"turk16-shape","k-3-sdline-0.45-sdgroup-0.35","line-0.60060-cluster-0.84551","10, 5","Images/Lineups/eb9db73955280a7b802dd5cc053fb201.svg","turk16",53,"set-1-k-3-sdline-0.45-sdgroup-0.35"
53,53,3,"turk16-colorShape","k-3-sdline-0.45-sdgroup-0.35","line-0.60060-cluster-0.84551","10, 5","Images/Lineups/eb9db73955280a7b802dd5cc053fb201.svg","turk16",53,"set-1-k-3-sdline-0.45-sdgroup-0.35"
53,53,3,"turk16-colorEllipse","k-3-sdline-0.45-sdgroup-0.35","line-0.60060-cluster-0.84551","10, 5","Images/Lineups/eb9db73955280a7b802dd5cc053fb201.svg","turk16",53,"set-1-k-3-sdline-0.45-sdgroup-0.35"
53,53,3,"turk16-colorShapeEllipse","k-3-sdline-0.45-sdgroup-0.35","line-0.60060-cluster-0.84551","10, 5","Images/Lineups/eb9db73955280a7b802dd5cc053fb201.svg","turk16",53,"set-1-k-3-sdline-0.45-sdgroup-0.35"
53,53,3,"turk16-trend","k-3-sdline-0.45-sdgroup-0.35","line-0.60060-cluster-0.84551","10, 5","Images/Lineups/eb9db73955280a7b802dd5cc053fb201.svg","turk16",53,"set-1-k-3-sdline-0.45-sdgroup-0.35"
53,53,3,"turk16-trendError","k-3-sdline-0.45-sdgroup-0.35","line-0.60060-cluster-0.84551","10, 5","Images/Lineups/eb9db73955280a7b802dd5cc053fb201.svg","turk16",53,"set-1-k-3-sdline-0.45-sdgroup-0.35"
53,53,3,"turk16-colorTrend","k-3-sdline-0.45-sdgroup-0.35","line-0.60060-cluster-0.84551","10, 5","Images/Lineups/eb9db73955280a7b802dd5cc053fb201.svg","turk16",53,"set-1-k-3-sdline-0.45-sdgroup-0.35"
53,53,3,"turk16-colorEllipseTrendError","k-3-sdline-0.45-sdgroup-0.35","line-0.60060-cluster-0.84551","10, 5","Images/Lineups/eb9db73955280a7b802dd5cc053fb201.svg","turk16",53,"set-1-k-3-sdline-0.45-sdgroup-0.35"
54,54,5,"turk16-plain","k-5-sdline-0.45-sdgroup-0.30","line-0.67534-cluster-0.90067","9, 1","Images/Lineups/a6b2234adfcf5722c722e93e3e8cd6d4.svg","turk16",54,"set-1-k-5-sdline-0.45-sdgroup-0.30"
54,54,5,"turk16-color","k-5-sdline-0.45-sdgroup-0.30","line-0.67534-cluster-0.90067","9, 1","Images/Lineups/a6b2234adfcf5722c722e93e3e8cd6d4.svg","turk16",54,"set-1-k-5-sdline-0.45-sdgroup-0.30"
54,54,5,"turk16-shape","k-5-sdline-0.45-sdgroup-0.30","line-0.67534-cluster-0.90067","9, 1","Images/Lineups/a6b2234adfcf5722c722e93e3e8cd6d4.svg","turk16",54,"set-1-k-5-sdline-0.45-sdgroup-0.30"
54,54,5,"turk16-colorShape","k-5-sdline-0.45-sdgroup-0.30","line-0.67534-cluster-0.90067","9, 1","Images/Lineups/a6b2234adfcf5722c722e93e3e8cd6d4.svg","turk16",54,"set-1-k-5-sdline-0.45-sdgroup-0.30"
54,54,5,"turk16-colorEllipse","k-5-sdline-0.45-sdgroup-0.30","line-0.67534-cluster-0.90067","9, 1","Images/Lineups/a6b2234adfcf5722c722e93e3e8cd6d4.svg","turk16",54,"set-1-k-5-sdline-0.45-sdgroup-0.30"
54,54,5,"turk16-colorShapeEllipse","k-5-sdline-0.45-sdgroup-0.30","line-0.67534-cluster-0.90067","9, 1","Images/Lineups/a6b2234adfcf5722c722e93e3e8cd6d4.svg","turk16",54,"set-1-k-5-sdline-0.45-sdgroup-0.30"
54,54,5,"turk16-trend","k-5-sdline-0.45-sdgroup-0.30","line-0.67534-cluster-0.90067","9, 1","Images/Lineups/a6b2234adfcf5722c722e93e3e8cd6d4.svg","turk16",54,"set-1-k-5-sdline-0.45-sdgroup-0.30"
54,54,5,"turk16-trendError","k-5-sdline-0.45-sdgroup-0.30","line-0.67534-cluster-0.90067","9, 1","Images/Lineups/a6b2234adfcf5722c722e93e3e8cd6d4.svg","turk16",54,"set-1-k-5-sdline-0.45-sdgroup-0.30"
54,54,5,"turk16-colorTrend","k-5-sdline-0.45-sdgroup-0.30","line-0.67534-cluster-0.90067","9, 1","Images/Lineups/a6b2234adfcf5722c722e93e3e8cd6d4.svg","turk16",54,"set-1-k-5-sdline-0.45-sdgroup-0.30"
54,54,5,"turk16-colorEllipseTrendError","k-5-sdline-0.45-sdgroup-0.30","line-0.67534-cluster-0.90067","9, 1","Images/Lineups/a6b2234adfcf5722c722e93e3e8cd6d4.svg","turk16",54,"set-1-k-5-sdline-0.45-sdgroup-0.30"
