"i","j","pic_id","sample_size","test_param","param_value","p_value","obs_plot_location","pic_name","experiment","difficulty","data_name"
42,9,42,5,"turk16-colorTrend","k-5-sdline-0.35-sdgroup-0.20","line-0.74252-cluster-0.95997","12, 11","Images/Lineups/svgs/536a0c70344a2f6dd285440f7f8f9bdf.svg","turk16",229,"set-42-k-5-sdline-0.35-sdgroup-0.20"
42,10,42,5,"turk16-colorEllipseTrendError","k-5-sdline-0.35-sdgroup-0.20","line-0.74252-cluster-0.95997","12, 11","Images/Lineups/svgs/204c46653663898331bd9d1f074c36c6.svg","turk16",2210,"set-42-k-5-sdline-0.35-sdgroup-0.20"
43,1,43,5,"turk16-plain","k-5-sdline-0.35-sdgroup-0.30","line-0.71005-cluster-0.89749","20, 2","Images/Lineups/svgs/89cfc5d5ed3c7e70048ba4376024ca1f.svg","turk16",281,"set-43-k-5-sdline-0.35-sdgroup-0.30"
43,2,43,5,"turk16-color","k-5-sdline-0.35-sdgroup-0.30","line-0.71005-cluster-0.89749","20, 2","Images/Lineups/svgs/a099780243cd2097e0523b56270c5989.svg","turk16",282,"set-43-k-5-sdline-0.35-sdgroup-0.30"
43,3,43,5,"turk16-shape","k-5-sdline-0.35-sdgroup-0.30","line-0.71005-cluster-0.89749","20, 2","Images/Lineups/svgs/5f8321f96d47e32d3af5ffbe237a5706.svg","turk16",283,"set-43-k-5-sdline-0.35-sdgroup-0.30"
43,4,43,5,"turk16-colorShape","k-5-sdline-0.35-sdgroup-0.30","line-0.71005-cluster-0.89749","20, 2","Images/Lineups/svgs/a356693d9eff68c34d12456b079d8077.svg","turk16",284,"set-43-k-5-sdline-0.35-sdgroup-0.30"
43,5,43,5,"turk16-colorEllipse","k-5-sdline-0.35-sdgroup-0.30","line-0.71005-cluster-0.89749","20, 2","Images/Lineups/svgs/3f51e2d4df34362d768562246aca3fd1.svg","turk16",285,"set-43-k-5-sdline-0.35-sdgroup-0.30"
43,6,43,5,"turk16-colorShapeEllipse","k-5-sdline-0.35-sdgroup-0.30","line-0.71005-cluster-0.89749","20, 2","Images/Lineups/svgs/7439a2898308bb2e71ef417eaeea67a2.svg","turk16",286,"set-43-k-5-sdline-0.35-sdgroup-0.30"
43,7,43,5,"turk16-trend","k-5-sdline-0.35-sdgroup-0.30","line-0.71005-cluster-0.89749","20, 2","Images/Lineups/svgs/e681b17c0cc75b9ce7bb5254650a8008.svg","turk16",287,"set-43-k-5-sdline-0.35-sdgroup-0.30"
43,8,43,5,"turk16-trendError","k-5-sdline-0.35-sdgroup-0.30","line-0.71005-cluster-0.89749","20, 2","Images/Lineups/svgs/14f168086533980efd5a2dee677d90c5.svg","turk16",288,"set-43-k-5-sdline-0.35-sdgroup-0.30"
43,9,43,5,"turk16-colorTrend","k-5-sdline-0.35-sdgroup-0.30","line-0.71005-cluster-0.89749","20, 2","Images/Lineups/svgs/ffdccfc81344b69f3d71673d990ad02d.svg","turk16",289,"set-43-k-5-sdline-0.35-sdgroup-0.30"
43,10,43,5,"turk16-colorEllipseTrendError","k-5-sdline-0.35-sdgroup-0.30","line-0.71005-cluster-0.89749","20, 2","Images/Lineups/svgs/9de91607e3a9a7e9268b33eb4306ab7c.svg","turk16",2810,"set-43-k-5-sdline-0.35-sdgroup-0.30"
44,1,44,5,"turk16-plain","k-5-sdline-0.35-sdgroup-0.30","line-0.72695-cluster-0.89531","18, 16","Images/Lineups/svgs/13b98887ae9a5dfd769f9df2c957198b.svg","turk16",281,"set-44-k-5-sdline-0.35-sdgroup-0.30"
44,2,44,5,"turk16-color","k-5-sdline-0.35-sdgroup-0.30","line-0.72695-cluster-0.89531","18, 16","Images/Lineups/svgs/36e06b5a394652d0e83e7104bc769dae.svg","turk16",282,"set-44-k-5-sdline-0.35-sdgroup-0.30"
44,3,44,5,"turk16-shape","k-5-sdline-0.35-sdgroup-0.30","line-0.72695-cluster-0.89531","18, 16","Images/Lineups/svgs/7e0fdd8114146800ce7d7b9050c1d90a.svg","turk16",283,"set-44-k-5-sdline-0.35-sdgroup-0.30"
44,4,44,5,"turk16-colorShape","k-5-sdline-0.35-sdgroup-0.30","line-0.72695-cluster-0.89531","18, 16","Images/Lineups/svgs/9946ea17c92beeced18328abcb2943c6.svg","turk16",284,"set-44-k-5-sdline-0.35-sdgroup-0.30"
44,5,44,5,"turk16-colorEllipse","k-5-sdline-0.35-sdgroup-0.30","line-0.72695-cluster-0.89531","18, 16","Images/Lineups/svgs/8de758b953e0a2da75f57d07443615d2.svg","turk16",285,"set-44-k-5-sdline-0.35-sdgroup-0.30"
44,6,44,5,"turk16-colorShapeEllipse","k-5-sdline-0.35-sdgroup-0.30","line-0.72695-cluster-0.89531","18, 16","Images/Lineups/svgs/0d5d9ec39395e38e456279cd5217e116.svg","turk16",286,"set-44-k-5-sdline-0.35-sdgroup-0.30"
44,7,44,5,"turk16-trend","k-5-sdline-0.35-sdgroup-0.30","line-0.72695-cluster-0.89531","18, 16","Images/Lineups/svgs/421a637b30e341b6e31fc2d6e582c5ad.svg","turk16",287,"set-44-k-5-sdline-0.35-sdgroup-0.30"
44,8,44,5,"turk16-trendError","k-5-sdline-0.35-sdgroup-0.30","line-0.72695-cluster-0.89531","18, 16","Images/Lineups/svgs/b4d7b4d608fc6412a194df0abcd40330.svg","turk16",288,"set-44-k-5-sdline-0.35-sdgroup-0.30"
44,9,44,5,"turk16-colorTrend","k-5-sdline-0.35-sdgroup-0.30","line-0.72695-cluster-0.89531","18, 16","Images/Lineups/svgs/ad5d3de67632a42b91a156dde2c2cf12.svg","turk16",289,"set-44-k-5-sdline-0.35-sdgroup-0.30"
44,10,44,5,"turk16-colorEllipseTrendError","k-5-sdline-0.35-sdgroup-0.30","line-0.72695-cluster-0.89531","18, 16","Images/Lineups/svgs/acb06d71e53935a604300cf57a7ee256.svg","turk16",2810,"set-44-k-5-sdline-0.35-sdgroup-0.30"
45,1,45,5,"turk16-plain","k-5-sdline-0.35-sdgroup-0.30","line-0.75175-cluster-0.90330","2, 7","Images/Lineups/svgs/d85575e9154bc1c408d8af2f244d62a1.svg","turk16",281,"set-45-k-5-sdline-0.35-sdgroup-0.30"
45,2,45,5,"turk16-color","k-5-sdline-0.35-sdgroup-0.30","line-0.75175-cluster-0.90330","2, 7","Images/Lineups/svgs/7e5e5dd65d86d15595d73da7443ce9f4.svg","turk16",282,"set-45-k-5-sdline-0.35-sdgroup-0.30"
45,3,45,5,"turk16-shape","k-5-sdline-0.35-sdgroup-0.30","line-0.75175-cluster-0.90330","2, 7","Images/Lineups/svgs/ec1417e39e84a3cda7c8cce53c804278.svg","turk16",283,"set-45-k-5-sdline-0.35-sdgroup-0.30"
45,4,45,5,"turk16-colorShape","k-5-sdline-0.35-sdgroup-0.30","line-0.75175-cluster-0.90330","2, 7","Images/Lineups/svgs/30c0e1ae47feab10d1b92710c2dca0e4.svg","turk16",284,"set-45-k-5-sdline-0.35-sdgroup-0.30"
45,5,45,5,"turk16-colorEllipse","k-5-sdline-0.35-sdgroup-0.30","line-0.75175-cluster-0.90330","2, 7","Images/Lineups/svgs/0fe1de26c74f2ca6ee811ba7718bb220.svg","turk16",285,"set-45-k-5-sdline-0.35-sdgroup-0.30"
45,6,45,5,"turk16-colorShapeEllipse","k-5-sdline-0.35-sdgroup-0.30","line-0.75175-cluster-0.90330","2, 7","Images/Lineups/svgs/9de6cec84c96a7ee801c2826543d0042.svg","turk16",286,"set-45-k-5-sdline-0.35-sdgroup-0.30"
45,7,45,5,"turk16-trend","k-5-sdline-0.35-sdgroup-0.30","line-0.75175-cluster-0.90330","2, 7","Images/Lineups/svgs/c711998c1627108ca65afe32ff64a26e.svg","turk16",287,"set-45-k-5-sdline-0.35-sdgroup-0.30"
45,8,45,5,"turk16-trendError","k-5-sdline-0.35-sdgroup-0.30","line-0.75175-cluster-0.90330","2, 7","Images/Lineups/svgs/7fcfad998adb905093401b2e3d7f3a12.svg","turk16",288,"set-45-k-5-sdline-0.35-sdgroup-0.30"
45,9,45,5,"turk16-colorTrend","k-5-sdline-0.35-sdgroup-0.30","line-0.75175-cluster-0.90330","2, 7","Images/Lineups/svgs/3cab9b38f4a85997b28417aa498b3ffa.svg","turk16",289,"set-45-k-5-sdline-0.35-sdgroup-0.30"
45,10,45,5,"turk16-colorEllipseTrendError","k-5-sdline-0.35-sdgroup-0.30","line-0.75175-cluster-0.90330","2, 7","Images/Lineups/svgs/09dfabbb9447d155622744146b55cb65.svg","turk16",2810,"set-45-k-5-sdline-0.35-sdgroup-0.30"
46,1,46,5,"turk16-plain","k-5-sdline-0.45-sdgroup-0.25","line-0.67696-cluster-0.92001","4, 19","Images/Lineups/svgs/6b087391aaa401eb0d1f7d8694371252.svg","turk16",261,"set-46-k-5-sdline-0.45-sdgroup-0.25"
46,2,46,5,"turk16-color","k-5-sdline-0.45-sdgroup-0.25","line-0.67696-cluster-0.92001","4, 19","Images/Lineups/svgs/08fb7af011ec89dbef16d2e3e0c41c70.svg","turk16",262,"set-46-k-5-sdline-0.45-sdgroup-0.25"
46,3,46,5,"turk16-shape","k-5-sdline-0.45-sdgroup-0.25","line-0.67696-cluster-0.92001","4, 19","Images/Lineups/svgs/f5e9cc619743d74af2260d375af6e212.svg","turk16",263,"set-46-k-5-sdline-0.45-sdgroup-0.25"
46,4,46,5,"turk16-colorShape","k-5-sdline-0.45-sdgroup-0.25","line-0.67696-cluster-0.92001","4, 19","Images/Lineups/svgs/5a369e94292bb49c2c381d569b2997a5.svg","turk16",264,"set-46-k-5-sdline-0.45-sdgroup-0.25"
46,5,46,5,"turk16-colorEllipse","k-5-sdline-0.45-sdgroup-0.25","line-0.67696-cluster-0.92001","4, 19","Images/Lineups/svgs/27b1be3a14e62601684bb733ec983d5f.svg","turk16",265,"set-46-k-5-sdline-0.45-sdgroup-0.25"
46,6,46,5,"turk16-colorShapeEllipse","k-5-sdline-0.45-sdgroup-0.25","line-0.67696-cluster-0.92001","4, 19","Images/Lineups/svgs/59b4445406a977cf3622a3865fbe374e.svg","turk16",266,"set-46-k-5-sdline-0.45-sdgroup-0.25"
46,7,46,5,"turk16-trend","k-5-sdline-0.45-sdgroup-0.25","line-0.67696-cluster-0.92001","4, 19","Images/Lineups/svgs/ab3645a1c12747fbb4b5f8d31520b66a.svg","turk16",267,"set-46-k-5-sdline-0.45-sdgroup-0.25"
46,8,46,5,"turk16-trendError","k-5-sdline-0.45-sdgroup-0.25","line-0.67696-cluster-0.92001","4, 19","Images/Lineups/svgs/7ea12f492029074bf3c2492d2560fd2a.svg","turk16",268,"set-46-k-5-sdline-0.45-sdgroup-0.25"
46,9,46,5,"turk16-colorTrend","k-5-sdline-0.45-sdgroup-0.25","line-0.67696-cluster-0.92001","4, 19","Images/Lineups/svgs/09da99cbd17d87101b4e6c0cfd17b743.svg","turk16",269,"set-46-k-5-sdline-0.45-sdgroup-0.25"
46,10,46,5,"turk16-colorEllipseTrendError","k-5-sdline-0.45-sdgroup-0.25","line-0.67696-cluster-0.92001","4, 19","Images/Lineups/svgs/ff9d7f1d627df34c0723601afd215aff.svg","turk16",2610,"set-46-k-5-sdline-0.45-sdgroup-0.25"
47,1,47,5,"turk16-plain","k-5-sdline-0.45-sdgroup-0.25","line-0.66135-cluster-0.92899","7, 5","Images/Lineups/svgs/964052ad66d9da09e807e0f0da90c59b.svg","turk16",261,"set-47-k-5-sdline-0.45-sdgroup-0.25"
47,2,47,5,"turk16-color","k-5-sdline-0.45-sdgroup-0.25","line-0.66135-cluster-0.92899","7, 5","Images/Lineups/svgs/ee0230df2b352d22158218a08c4e25e4.svg","turk16",262,"set-47-k-5-sdline-0.45-sdgroup-0.25"
47,3,47,5,"turk16-shape","k-5-sdline-0.45-sdgroup-0.25","line-0.66135-cluster-0.92899","7, 5","Images/Lineups/svgs/220a90b811b86a9c78bc71cdc61ed670.svg","turk16",263,"set-47-k-5-sdline-0.45-sdgroup-0.25"
47,4,47,5,"turk16-colorShape","k-5-sdline-0.45-sdgroup-0.25","line-0.66135-cluster-0.92899","7, 5","Images/Lineups/svgs/97da9f2a1c049e99f02c274389bc41c3.svg","turk16",264,"set-47-k-5-sdline-0.45-sdgroup-0.25"
47,5,47,5,"turk16-colorEllipse","k-5-sdline-0.45-sdgroup-0.25","line-0.66135-cluster-0.92899","7, 5","Images/Lineups/svgs/4dd199b5047880198fbaf2518998ac7d.svg","turk16",265,"set-47-k-5-sdline-0.45-sdgroup-0.25"
47,6,47,5,"turk16-colorShapeEllipse","k-5-sdline-0.45-sdgroup-0.25","line-0.66135-cluster-0.92899","7, 5","Images/Lineups/svgs/f353623aef901f8394dcf2c142adbb7f.svg","turk16",266,"set-47-k-5-sdline-0.45-sdgroup-0.25"
47,7,47,5,"turk16-trend","k-5-sdline-0.45-sdgroup-0.25","line-0.66135-cluster-0.92899","7, 5","Images/Lineups/svgs/134dd8f525b74e9bad1d8a248c3982ae.svg","turk16",267,"set-47-k-5-sdline-0.45-sdgroup-0.25"
47,8,47,5,"turk16-trendError","k-5-sdline-0.45-sdgroup-0.25","line-0.66135-cluster-0.92899","7, 5","Images/Lineups/svgs/ba5c6b021f73a901d68b3baf2abad83b.svg","turk16",268,"set-47-k-5-sdline-0.45-sdgroup-0.25"
47,9,47,5,"turk16-colorTrend","k-5-sdline-0.45-sdgroup-0.25","line-0.66135-cluster-0.92899","7, 5","Images/Lineups/svgs/11f3d86d758378cbdc4d07faa12d7e58.svg","turk16",269,"set-47-k-5-sdline-0.45-sdgroup-0.25"
47,10,47,5,"turk16-colorEllipseTrendError","k-5-sdline-0.45-sdgroup-0.25","line-0.66135-cluster-0.92899","7, 5","Images/Lineups/svgs/4c8dc3b59dcfd301cdd09ab04ca17576.svg","turk16",2610,"set-47-k-5-sdline-0.45-sdgroup-0.25"
48,1,48,5,"turk16-plain","k-5-sdline-0.45-sdgroup-0.25","line-0.59127-cluster-0.92995","12, 5","Images/Lineups/svgs/287be2de779da8641715f91d3b5c4277.svg","turk16",261,"set-48-k-5-sdline-0.45-sdgroup-0.25"
48,2,48,5,"turk16-color","k-5-sdline-0.45-sdgroup-0.25","line-0.59127-cluster-0.92995","12, 5","Images/Lineups/svgs/7a60778f7cd1a76dcb2fa9f26eb54a7c.svg","turk16",262,"set-48-k-5-sdline-0.45-sdgroup-0.25"
48,3,48,5,"turk16-shape","k-5-sdline-0.45-sdgroup-0.25","line-0.59127-cluster-0.92995","12, 5","Images/Lineups/svgs/01fb6d242e1ef6d6895326dafae61362.svg","turk16",263,"set-48-k-5-sdline-0.45-sdgroup-0.25"
48,4,48,5,"turk16-colorShape","k-5-sdline-0.45-sdgroup-0.25","line-0.59127-cluster-0.92995","12, 5","Images/Lineups/svgs/1d51f998b0bcb16c2815ae26dc8d2707.svg","turk16",264,"set-48-k-5-sdline-0.45-sdgroup-0.25"
48,5,48,5,"turk16-colorEllipse","k-5-sdline-0.45-sdgroup-0.25","line-0.59127-cluster-0.92995","12, 5","Images/Lineups/svgs/2aeb9e7f0a39970e85be742190f3bed1.svg","turk16",265,"set-48-k-5-sdline-0.45-sdgroup-0.25"
48,6,48,5,"turk16-colorShapeEllipse","k-5-sdline-0.45-sdgroup-0.25","line-0.59127-cluster-0.92995","12, 5","Images/Lineups/svgs/cc6eaca36f0fb62fa7adb068487fd92b.svg","turk16",266,"set-48-k-5-sdline-0.45-sdgroup-0.25"
48,7,48,5,"turk16-trend","k-5-sdline-0.45-sdgroup-0.25","line-0.59127-cluster-0.92995","12, 5","Images/Lineups/svgs/99db5fef669be064796759dca6065468.svg","turk16",267,"set-48-k-5-sdline-0.45-sdgroup-0.25"
48,8,48,5,"turk16-trendError","k-5-sdline-0.45-sdgroup-0.25","line-0.59127-cluster-0.92995","12, 5","Images/Lineups/svgs/1f0b537e7879b0892d48e9e3353be55b.svg","turk16",268,"set-48-k-5-sdline-0.45-sdgroup-0.25"
48,9,48,5,"turk16-colorTrend","k-5-sdline-0.45-sdgroup-0.25","line-0.59127-cluster-0.92995","12, 5","Images/Lineups/svgs/b7bd110c3afc73a0a0e1248b3eb60680.svg","turk16",269,"set-48-k-5-sdline-0.45-sdgroup-0.25"
48,10,48,5,"turk16-colorEllipseTrendError","k-5-sdline-0.45-sdgroup-0.25","line-0.59127-cluster-0.92995","12, 5","Images/Lineups/svgs/4ba980a61279e1e389f2d1b41185ef0d.svg","turk16",2610,"set-48-k-5-sdline-0.45-sdgroup-0.25"
49,1,49,5,"turk16-plain","k-5-sdline-0.45-sdgroup-0.20","line-0.61602-cluster-0.95639","17, 4","Images/Lineups/svgs/2e3390dd05e967af9acb26442a7f44d5.svg","turk16",231,"set-49-k-5-sdline-0.45-sdgroup-0.20"
49,2,49,5,"turk16-color","k-5-sdline-0.45-sdgroup-0.20","line-0.61602-cluster-0.95639","17, 4","Images/Lineups/svgs/a2468e7c02314c1ff8c2b4387e610647.svg","turk16",232,"set-49-k-5-sdline-0.45-sdgroup-0.20"
49,3,49,5,"turk16-shape","k-5-sdline-0.45-sdgroup-0.20","line-0.61602-cluster-0.95639","17, 4","Images/Lineups/svgs/80753f15a1ba0941941ef406248a4e9a.svg","turk16",233,"set-49-k-5-sdline-0.45-sdgroup-0.20"
49,4,49,5,"turk16-colorShape","k-5-sdline-0.45-sdgroup-0.20","line-0.61602-cluster-0.95639","17, 4","Images/Lineups/svgs/81ce8bb3bcc2aa47e7c2ed48a8c60558.svg","turk16",234,"set-49-k-5-sdline-0.45-sdgroup-0.20"
49,5,49,5,"turk16-colorEllipse","k-5-sdline-0.45-sdgroup-0.20","line-0.61602-cluster-0.95639","17, 4","Images/Lineups/svgs/44e66b97eec684dcbb0532488cb6d879.svg","turk16",235,"set-49-k-5-sdline-0.45-sdgroup-0.20"
49,6,49,5,"turk16-colorShapeEllipse","k-5-sdline-0.45-sdgroup-0.20","line-0.61602-cluster-0.95639","17, 4","Images/Lineups/svgs/b82b5c0aabf28b0d668f7022f70b2c09.svg","turk16",236,"set-49-k-5-sdline-0.45-sdgroup-0.20"
49,7,49,5,"turk16-trend","k-5-sdline-0.45-sdgroup-0.20","line-0.61602-cluster-0.95639","17, 4","Images/Lineups/svgs/125664b0a29ec20dde0ae897011ec77f.svg","turk16",237,"set-49-k-5-sdline-0.45-sdgroup-0.20"
49,8,49,5,"turk16-trendError","k-5-sdline-0.45-sdgroup-0.20","line-0.61602-cluster-0.95639","17, 4","Images/Lineups/svgs/68edda1a14315d6cd7e4b510ace3917c.svg","turk16",238,"set-49-k-5-sdline-0.45-sdgroup-0.20"
49,9,49,5,"turk16-colorTrend","k-5-sdline-0.45-sdgroup-0.20","line-0.61602-cluster-0.95639","17, 4","Images/Lineups/svgs/6948ccae4b897003695077058911bb14.svg","turk16",239,"set-49-k-5-sdline-0.45-sdgroup-0.20"
49,10,49,5,"turk16-colorEllipseTrendError","k-5-sdline-0.45-sdgroup-0.20","line-0.61602-cluster-0.95639","17, 4","Images/Lineups/svgs/8a8edfe7bfd132aa9ca033cd6a954827.svg","turk16",2310,"set-49-k-5-sdline-0.45-sdgroup-0.20"
50,1,50,5,"turk16-plain","k-5-sdline-0.45-sdgroup-0.20","line-0.66461-cluster-0.95695","9, 1","Images/Lineups/svgs/76cb129810060a5cd3997599f5592b1d.svg","turk16",231,"set-50-k-5-sdline-0.45-sdgroup-0.20"
50,2,50,5,"turk16-color","k-5-sdline-0.45-sdgroup-0.20","line-0.66461-cluster-0.95695","9, 1","Images/Lineups/svgs/a4162f81c3c184f52ab833076541ad53.svg","turk16",232,"set-50-k-5-sdline-0.45-sdgroup-0.20"
50,3,50,5,"turk16-shape","k-5-sdline-0.45-sdgroup-0.20","line-0.66461-cluster-0.95695","9, 1","Images/Lineups/svgs/e59476b381b57f839137964505d3ae61.svg","turk16",233,"set-50-k-5-sdline-0.45-sdgroup-0.20"
50,4,50,5,"turk16-colorShape","k-5-sdline-0.45-sdgroup-0.20","line-0.66461-cluster-0.95695","9, 1","Images/Lineups/svgs/6d4ccf21bb32a53b160ade6d1629ac60.svg","turk16",234,"set-50-k-5-sdline-0.45-sdgroup-0.20"
50,5,50,5,"turk16-colorEllipse","k-5-sdline-0.45-sdgroup-0.20","line-0.66461-cluster-0.95695","9, 1","Images/Lineups/svgs/5522b4c5fc29fe0836cd72460f724698.svg","turk16",235,"set-50-k-5-sdline-0.45-sdgroup-0.20"
50,6,50,5,"turk16-colorShapeEllipse","k-5-sdline-0.45-sdgroup-0.20","line-0.66461-cluster-0.95695","9, 1","Images/Lineups/svgs/e670b39d73b8ede782ef23b2a3acdddb.svg","turk16",236,"set-50-k-5-sdline-0.45-sdgroup-0.20"
50,7,50,5,"turk16-trend","k-5-sdline-0.45-sdgroup-0.20","line-0.66461-cluster-0.95695","9, 1","Images/Lineups/svgs/73f47c37f28b59ef82c8df517ece4a67.svg","turk16",237,"set-50-k-5-sdline-0.45-sdgroup-0.20"
50,8,50,5,"turk16-trendError","k-5-sdline-0.45-sdgroup-0.20","line-0.66461-cluster-0.95695","9, 1","Images/Lineups/svgs/5bec1c9585a67cddd96a015542b7b1f5.svg","turk16",238,"set-50-k-5-sdline-0.45-sdgroup-0.20"
50,9,50,5,"turk16-colorTrend","k-5-sdline-0.45-sdgroup-0.20","line-0.66461-cluster-0.95695","9, 1","Images/Lineups/svgs/1d3389f9f4035dabfbd1ce5af7858541.svg","turk16",239,"set-50-k-5-sdline-0.45-sdgroup-0.20"
50,10,50,5,"turk16-colorEllipseTrendError","k-5-sdline-0.45-sdgroup-0.20","line-0.66461-cluster-0.95695","9, 1","Images/Lineups/svgs/75b09d66c8527bc3596950bdc704e568.svg","turk16",2310,"set-50-k-5-sdline-0.45-sdgroup-0.20"
51,1,51,5,"turk16-plain","k-5-sdline-0.45-sdgroup-0.20","line-0.64358-cluster-0.95462","8, 6","Images/Lineups/svgs/0b114b82cdc8b505153a642faf2e29c8.svg","turk16",231,"set-51-k-5-sdline-0.45-sdgroup-0.20"
51,2,51,5,"turk16-color","k-5-sdline-0.45-sdgroup-0.20","line-0.64358-cluster-0.95462","8, 6","Images/Lineups/svgs/57eda9dcb829f26f10213fad6eaf236f.svg","turk16",232,"set-51-k-5-sdline-0.45-sdgroup-0.20"
51,3,51,5,"turk16-shape","k-5-sdline-0.45-sdgroup-0.20","line-0.64358-cluster-0.95462","8, 6","Images/Lineups/svgs/ba42359a63969f163e2cc6b03e2e7b3a.svg","turk16",233,"set-51-k-5-sdline-0.45-sdgroup-0.20"
51,4,51,5,"turk16-colorShape","k-5-sdline-0.45-sdgroup-0.20","line-0.64358-cluster-0.95462","8, 6","Images/Lineups/svgs/fa2e3e9886fce0974061c5650d8d7254.svg","turk16",234,"set-51-k-5-sdline-0.45-sdgroup-0.20"
51,5,51,5,"turk16-colorEllipse","k-5-sdline-0.45-sdgroup-0.20","line-0.64358-cluster-0.95462","8, 6","Images/Lineups/svgs/0f376aa95b724ab61d8f34127e03afd4.svg","turk16",235,"set-51-k-5-sdline-0.45-sdgroup-0.20"
51,6,51,5,"turk16-colorShapeEllipse","k-5-sdline-0.45-sdgroup-0.20","line-0.64358-cluster-0.95462","8, 6","Images/Lineups/svgs/2ded91e7baed0b52cbdc919f0a19b08b.svg","turk16",236,"set-51-k-5-sdline-0.45-sdgroup-0.20"
51,7,51,5,"turk16-trend","k-5-sdline-0.45-sdgroup-0.20","line-0.64358-cluster-0.95462","8, 6","Images/Lineups/svgs/172230797876f9b8b02d48aa42213ba5.svg","turk16",237,"set-51-k-5-sdline-0.45-sdgroup-0.20"
51,8,51,5,"turk16-trendError","k-5-sdline-0.45-sdgroup-0.20","line-0.64358-cluster-0.95462","8, 6","Images/Lineups/svgs/ce82ee0082d470892e57ce3b3f467008.svg","turk16",238,"set-51-k-5-sdline-0.45-sdgroup-0.20"
51,9,51,5,"turk16-colorTrend","k-5-sdline-0.45-sdgroup-0.20","line-0.64358-cluster-0.95462","8, 6","Images/Lineups/svgs/ce303c727d14f0817fe1270ee66cefd8.svg","turk16",239,"set-51-k-5-sdline-0.45-sdgroup-0.20"
51,10,51,5,"turk16-colorEllipseTrendError","k-5-sdline-0.45-sdgroup-0.20","line-0.64358-cluster-0.95462","8, 6","Images/Lineups/svgs/bf3d115c068c67275e4ee9ec453bfe63.svg","turk16",2310,"set-51-k-5-sdline-0.45-sdgroup-0.20"
52,1,52,5,"turk16-plain","k-5-sdline-0.45-sdgroup-0.30","line-0.64528-cluster-0.90320","13, 2","Images/Lineups/svgs/85a1b983ed41dc59b146813249c55283.svg","turk16",291,"set-52-k-5-sdline-0.45-sdgroup-0.30"
52,2,52,5,"turk16-color","k-5-sdline-0.45-sdgroup-0.30","line-0.64528-cluster-0.90320","13, 2","Images/Lineups/svgs/6f340e0022781a0c261223df85686d9e.svg","turk16",292,"set-52-k-5-sdline-0.45-sdgroup-0.30"
52,3,52,5,"turk16-shape","k-5-sdline-0.45-sdgroup-0.30","line-0.64528-cluster-0.90320","13, 2","Images/Lineups/svgs/5a40dafdb3e0f478b328cb103d9313a0.svg","turk16",293,"set-52-k-5-sdline-0.45-sdgroup-0.30"
52,4,52,5,"turk16-colorShape","k-5-sdline-0.45-sdgroup-0.30","line-0.64528-cluster-0.90320","13, 2","Images/Lineups/svgs/2bec9036af776730a662ef49b905e005.svg","turk16",294,"set-52-k-5-sdline-0.45-sdgroup-0.30"
52,5,52,5,"turk16-colorEllipse","k-5-sdline-0.45-sdgroup-0.30","line-0.64528-cluster-0.90320","13, 2","Images/Lineups/svgs/d0ee225b582b7b20f07a1f9b25eede8c.svg","turk16",295,"set-52-k-5-sdline-0.45-sdgroup-0.30"
52,6,52,5,"turk16-colorShapeEllipse","k-5-sdline-0.45-sdgroup-0.30","line-0.64528-cluster-0.90320","13, 2","Images/Lineups/svgs/7b56d4e4820f4bd48847475d2766302d.svg","turk16",296,"set-52-k-5-sdline-0.45-sdgroup-0.30"
52,7,52,5,"turk16-trend","k-5-sdline-0.45-sdgroup-0.30","line-0.64528-cluster-0.90320","13, 2","Images/Lineups/svgs/ea1e9513c29ec781b1f9ba7b12a14922.svg","turk16",297,"set-52-k-5-sdline-0.45-sdgroup-0.30"
52,8,52,5,"turk16-trendError","k-5-sdline-0.45-sdgroup-0.30","line-0.64528-cluster-0.90320","13, 2","Images/Lineups/svgs/d52a3d850123c8dd06cc6212f7f299ef.svg","turk16",298,"set-52-k-5-sdline-0.45-sdgroup-0.30"
52,9,52,5,"turk16-colorTrend","k-5-sdline-0.45-sdgroup-0.30","line-0.64528-cluster-0.90320","13, 2","Images/Lineups/svgs/02131bb1363d8e5917e25c5f0cbad2b7.svg","turk16",299,"set-52-k-5-sdline-0.45-sdgroup-0.30"
52,10,52,5,"turk16-colorEllipseTrendError","k-5-sdline-0.45-sdgroup-0.30","line-0.64528-cluster-0.90320","13, 2","Images/Lineups/svgs/e5eadc6e03868201c3cf8f8bd822dccd.svg","turk16",2910,"set-52-k-5-sdline-0.45-sdgroup-0.30"
53,1,53,5,"turk16-plain","k-5-sdline-0.45-sdgroup-0.30","line-0.65530-cluster-0.89785","14, 11","Images/Lineups/svgs/5b798b13097aa59a5b2f01d8b9ec257e.svg","turk16",291,"set-53-k-5-sdline-0.45-sdgroup-0.30"
53,2,53,5,"turk16-color","k-5-sdline-0.45-sdgroup-0.30","line-0.65530-cluster-0.89785","14, 11","Images/Lineups/svgs/40758d77fc74dc43c958970b4c2f3275.svg","turk16",292,"set-53-k-5-sdline-0.45-sdgroup-0.30"
53,3,53,5,"turk16-shape","k-5-sdline-0.45-sdgroup-0.30","line-0.65530-cluster-0.89785","14, 11","Images/Lineups/svgs/c076ba8c2c65150ac672a803fd509ef0.svg","turk16",293,"set-53-k-5-sdline-0.45-sdgroup-0.30"
