"ip_address","nick_name","start_time","end_time","pic_id","response_no","conf_level","choice_reason","description"
40,41,"2015-02-19 15:19:13","2015-02-19 15:19:40",435,"11",4,"_Too many outliers","turk16"
33,34,"2015-02-19 15:19:07","2015-02-19 15:19:41",235,"7",5,"_extra geen line","turk16"
38,39,"2015-02-19 15:19:36","2015-02-19 15:19:48",136,"2",3,"_bigger circles","turk16"
26,42,"2015-02-19 15:19:39","2015-02-19 15:19:58",115,"1",4,"_data in separate clusters","turk16"
38,39,"2015-02-19 15:19:49","2015-02-19 15:20:02",331,"9",3,"_spread out","turk16"
36,37,"2015-02-19 15:19:17","2015-02-19 15:20:02",344,"5",1,"_straightest line","turk16"
40,41,"2015-02-19 15:19:42","2015-02-19 15:20:04",496,"1",5,"_Groups were too close without any outliers","turk16"
38,39,"2015-02-19 15:20:09","2015-02-19 15:20:18",12,"5",4,"_spread out","turk16"
34,35,"2015-02-19 15:19:42","2015-02-19 15:20:28",316,"9",4,"_type of dot alignment","turk16"
26,42,"2015-02-19 15:20:02","2015-02-19 15:20:32",350,"18",4,"_red group really sticks out","turk16"
40,41,"2015-02-19 15:20:05","2015-02-19 15:20:33",182,"2",5,"_There isnt much deviation","turk16"
38,39,"2015-02-19 15:20:31","2015-02-19 15:20:43",59,"1",4,"_close to the line","turk16"
33,34,"2015-02-19 15:20:27","2015-02-19 15:20:50",405,"13",5,"_different shape","turk16"
41,43,"2015-02-19 15:20:38","2015-02-19 15:20:58",27,"14",4,"_others are very scattered","turk16"
26,42,"2015-02-19 15:20:36","2015-02-19 15:20:59",373,"15",4,"_more focused contration along line","turk16"
38,39,"2015-02-19 15:20:53","2015-02-19 15:21:07",113,"1",5,"_concentrated all over","turk16"
33,34,"2015-02-19 15:20:56","2015-02-19 15:21:14",151,"4",5,"_oposite direction","turk16"
38,39,"2015-02-19 15:21:08","2015-02-19 15:21:21",498,"1",3,"_different","turk16"
40,41,"2015-02-19 15:20:34","2015-02-19 15:21:22",473,"10",5,"_There is no pattern to it","turk16"
26,42,"2015-02-19 15:21:03","2015-02-19 15:21:28",496,"14",2,"_red oval stands out","turk16"
38,39,"2015-02-19 15:21:22","2015-02-19 15:21:34",510,"5",3,"_different direction","turk16"
34,35,"2015-02-19 15:20:36","2015-02-19 15:21:38",498,"1",5,"_alignment","turk16"
37,38,"2015-02-19 15:19:36","2015-02-19 15:21:42",102,"13",4,"_The data points are organized into five distinct clusters.","turk16"
41,43,"2015-02-19 15:21:06","2015-02-19 15:22:00",331,"6",4,"_fewer clusters","turk16"
26,42,"2015-02-19 15:21:35","2015-02-19 15:22:03",152,"4",4,"_data in separate clusters","turk16"
40,41,"2015-02-19 15:21:23","2015-02-19 15:22:08",11,"10,9",4,"_Clumped together too much","turk16"
39,40,"2015-02-19 15:21:53","2015-02-19 15:22:24",44,"16",5,"_There is no structure","turk16"
26,42,"2015-02-19 15:22:07","2015-02-19 15:22:31",298,"12",4,"_separate clusters","turk16"
41,43,"2015-02-19 15:22:01","2015-02-19 15:22:33",500,"14",3,"_horizontal","turk16"
40,41,"2015-02-19 15:22:10","2015-02-19 15:22:35",57,"14",4,"_Does not really show the line","turk16"
39,40,"2015-02-19 15:22:25","2015-02-19 15:22:39",8,"15",5,"_Three separate blobs, not connected to each other","turk16"
34,35,"2015-02-19 15:21:45","2015-02-19 15:22:43",269,"9",5,"_alignment","turk16"
41,43,"2015-02-19 15:22:34","2015-02-19 15:22:46",229,"1",4,"_quarters","turk16"
40,41,"2015-02-19 15:22:36","2015-02-19 15:22:52",394,"19",5,"_Not enough outliers","turk16"
26,42,"2015-02-19 15:22:34","2015-02-19 15:22:57",4,"11",3,"_clusters again","turk16"
40,41,"2015-02-19 15:22:53","2015-02-19 15:23:18",269,"16",5,"_High number of yellow outliers","turk16"
39,40,"2015-02-19 15:22:40","2015-02-19 15:23:22",32,"18",5,"_There are three separate groups while all of the other groups have connected points.","turk16"
42,44,"2015-02-19 15:20:59","2015-02-19 15:23:24",280,"13",3,"_divergence btw groups","turk16"
37,38,"2015-02-19 15:21:45","2015-02-19 15:23:28",187,"2",3,"_The least square regression line appears to have a much larger slope than the least square regression lines in the other sets.","turk16"
26,42,"2015-02-19 15:23:00","2015-02-19 15:23:35",461,"7",4,"_more grouped together","turk16"
40,41,"2015-02-19 15:23:19","2015-02-19 15:23:47",138,"19,4,17",5,"_No real pattern","turk16"
39,40,"2015-02-19 15:23:27","2015-02-19 15:23:50",20,"9",5,"_There is no obvious line to be had.","turk16"
34,35,"2015-02-19 15:22:56","2015-02-19 15:24:14",100,"1",5,"_dot alignment","turk16"
42,44,"2015-02-19 15:23:37","2015-02-19 15:24:15",379,"9,20,1",3,"_variance","turk16"
39,40,"2015-02-19 15:23:53","2015-02-19 15:24:17",54,"13",5,"_There are two separate groups.","turk16"
37,38,"2015-02-19 15:23:31","2015-02-19 15:25:13",264,"2",5,"_The data points are arranged into three distinct clusters.","turk16"
42,44,"2015-02-19 15:24:37","2015-02-19 15:25:20",104,"13",4,"_divergence of groups","turk16"
42,44,"2015-02-19 15:25:22","2015-02-19 15:26:06",231,"3,1",2,"_divergence of middle","turk16"
37,38,"2015-02-19 15:25:16","2015-02-19 15:26:14",9,"11",5,"_The data points are arranged into distinct clusters that are spread out.","turk16"
42,44,"2015-02-19 15:26:08","2015-02-19 15:26:32",346,"18",3,"_tendency of red group","turk16"
42,44,"2015-02-19 15:26:34","2015-02-19 15:26:57",208,"10",3,"_outliers","turk16"
42,44,"2015-02-19 15:26:59","2015-02-19 15:27:27",445,"8",3,"_lack of red circle","turk16"
41,43,"2015-02-19 15:22:47","2015-02-19 15:27:41",244,"7",3,"_shape","turk16"
42,44,"2015-02-19 15:27:29","2015-02-19 15:27:51",537,"13",4,"_left side","turk16"
41,43,"2015-02-19 15:27:43","2015-02-19 15:27:54",98,"1",4,"_cluster","turk16"
42,44,"2015-02-19 15:27:53","2015-02-19 15:28:12",53,"14",3,"_divergence btw groups","turk16"
41,43,"2015-02-19 15:27:56","2015-02-19 15:28:36",376,"5",2,"_horizontal","turk16"
42,44,"2015-02-19 15:28:14","2015-02-19 15:28:42",22,"4",3,"_lack of trend","turk16"
41,43,"2015-02-19 15:28:39","2015-02-19 15:28:54",495,"12",2,"_cluster","turk16"
41,43,"2015-02-19 15:28:55","2015-02-19 15:29:07",163,"13",2,"_cluster","turk16"
41,43,"2015-02-19 15:29:08","2015-02-19 15:29:26",32,"5",3,"_cluster","turk16"
37,38,"2015-02-19 15:26:18","2015-02-19 15:29:33",103,"13",2,"_The data points are grouped into separate clusters.","turk16"
37,38,"2015-02-19 15:29:35","2015-02-19 15:31:01",428,"20",1,"_the data points appear to have a very strong linear relationship.","turk16"
43,45,"2015-02-19 15:30:12","2015-02-19 15:31:18",440,"6,15,20,18,10",4,"_strong linear trend","turk16"
37,38,"2015-02-19 15:31:04","2015-02-19 15:31:55",80,"15",5,"_The data points are organized into three small, distinct groups.","turk16"
43,45,"2015-02-19 15:32:14","2015-02-19 15:32:50",493,"1",3,"_groups of points","turk16"
43,45,"2015-02-19 15:32:54","2015-02-19 15:34:39",248,"5",4,"_strong linear trend","turk16"
43,45,"2015-02-19 15:34:49","2015-02-19 15:35:14",352,"15",4,"_groups of points","turk16"
43,45,"2015-02-19 15:35:55","2015-02-19 15:36:32",236,"20,1,3",4,"_groups of points","turk16"
44,46,"2015-02-19 15:37:16","2015-02-19 15:37:36",116,"1",5,"_tiny groups","turk16"
43,45,"2015-02-19 15:37:08","2015-02-19 15:38:16",139,"19",5,"_groups of points","turk16"
44,46,"2015-02-19 15:37:51","2015-02-19 15:38:21",68,"13",4,"_3 distinct groupings","turk16"
44,46,"2015-02-19 15:38:33","2015-02-19 15:38:52",294,"12",4,"_distinct groupings","turk16"
43,45,"2015-02-19 15:38:44","2015-02-19 15:39:06",111,"1",5,"_groups of points","turk16"
44,46,"2015-02-19 15:38:54","2015-02-19 15:39:41",20,"9",3,"_smallest groupings","turk16"
44,46,"2015-02-19 15:39:42","2015-02-19 15:40:06",427,"20",4,"_linear","turk16"
44,46,"2015-02-19 15:40:08","2015-02-19 15:40:24",375,"1",0,"_nothing touching","turk16"
43,45,"2015-02-19 15:39:09","2015-02-19 15:40:35",315,"18",3,"_groups of points","turk16"
44,46,"2015-02-19 15:40:26","2015-02-19 15:41:19",233,"17",4,"_most interspursed","turk16"
43,45,"2015-02-19 15:40:43","2015-02-19 15:41:24",294,"18,5",4,"_strong linear trend","turk16"
44,46,"2015-02-19 15:41:20","2015-02-19 15:41:53",511,"14",4,"_least linear","turk16"
44,46,"2015-02-19 15:41:56","2015-02-19 15:42:09",12,"9",5,"_3 distinct groupings","turk16"
44,46,"2015-02-19 15:42:10","2015-02-19 15:42:27",509,"6",4,"_completely divided ","turk16"
43,45,"2015-02-19 15:41:27","2015-02-19 15:43:04",7,"20",5,"_strong linear trend","turk16"
45,47,"2015-02-19 16:08:44","2015-02-19 16:09:27",92,"1",5,"_More clustered in groups.","turk16"
45,47,"2015-02-19 16:09:58","2015-02-19 16:10:36",139,"15",5,"_More linear, or closer to the centerline.","turk16"
45,47,"2015-02-19 16:10:39","2015-02-19 16:11:43",525,"11",3,"_Grouped in clusters and more spread out.","turk16"
45,47,"2015-02-19 16:11:46","2015-02-19 16:13:01",504,"8",4,"_More linear, or closer to the centerline.","turk16"
45,47,"2015-02-19 16:13:03","2015-02-19 16:13:31",248,"5",5,"_Closer to the centerline - more linear","turk16"
46,48,"2015-02-19 16:13:54","2015-02-19 16:14:14",367,"11",4,"_Spread is too large.","turk16"
45,47,"2015-02-19 16:13:33","2015-02-19 16:14:32",11,"1",4,"_More linear, or closer to the centerline","turk16"
46,48,"2015-02-19 16:14:50","2015-02-19 16:15:07",230,"1",5,"_No organization.","turk16"
45,47,"2015-02-19 16:14:34","2015-02-19 16:15:16",217,"11",5,"_Grouped closer to the center line - more linear.","turk16"
46,48,"2015-02-19 16:15:09","2015-02-19 16:15:27",506,"6",5,"_More spread out than others.","turk16"
45,47,"2015-02-19 16:15:18","2015-02-19 16:15:40",43,"19",0,"_More linear, or closer to the centerline.","turk16"
46,48,"2015-02-19 16:15:29","2015-02-19 16:15:47",238,"3",4,"_More separation and spread.","turk16"
46,48,"2015-02-19 16:15:58","2015-02-19 16:16:06",42,"12",5,"_Grouped and separate.","turk16"
45,47,"2015-02-19 16:15:42","2015-02-19 16:16:20",450,"2",5,"_More linear - consistently grouped near the centerline.","turk16"
46,48,"2015-02-19 16:16:28","2015-02-19 16:16:39",179,"5",5,"_More spread out.","turk16"
46,48,"2015-02-19 16:16:41","2015-02-19 16:16:59",533,"13",5,"_Separation between groups unlike other graphs.","turk16"
46,48,"2015-02-19 16:17:02","2015-02-19 16:17:15",105,"13",5,"_Very spread out, small clusters.","turk16"
46,48,"2015-02-19 16:17:17","2015-02-19 16:17:30",64,"13",4,"_Very spread out, small clusters.","turk16"
45,47,"2015-02-19 16:16:22","2015-02-19 16:18:35",356,"18",2,"_No shapes completely outside of circles.","turk16"
45,47,"2015-02-19 16:18:58","2015-02-19 16:19:21",51,"14",5,"_MOre clusetered","turk16"
45,47,"2015-02-19 16:20:00","2015-02-19 16:20:39",169,"15",3,"_More evenly distributed.","turk16"
47,49,"2015-02-19 16:23:43","2015-02-19 16:23:54",301,"11",4,"_The dots are very spread out","turk16"
47,49,"2015-02-19 16:24:10","2015-02-19 16:24:41",428,"2",3,"_The pattern is different","turk16"
47,49,"2015-02-19 16:24:48","2015-02-19 16:25:21",524,"11",4,"_There is a big space in the middle.","turk16"
47,49,"2015-02-19 16:25:23","2015-02-19 16:28:21",409,"13",4,"_The groups are very spread out","turk16"
48,50,"2015-02-19 16:28:32","2015-02-19 16:28:41",23,"14",3,"_It looks like a straight line compared to the others.","turk16"
47,49,"2015-02-19 16:28:30","2015-02-19 16:28:46",132,"19",5,"_The dots are very spread out","turk16"
47,49,"2015-02-19 16:28:50","2015-02-19 16:29:02",473,"5",3,"_The groups are very spread out","turk16"
47,49,"2015-02-19 16:29:09","2015-02-19 16:29:20",195,"13",3,"_The groups are very spread out","turk16"
47,49,"2015-02-19 16:29:22","2015-02-19 16:29:34",287,"14",3,"_The dots are very spread out","turk16"
47,49,"2015-02-19 16:29:37","2015-02-19 16:29:54",346,"14",4,"_The groups are very uniform","turk16"
48,50,"2015-02-19 16:28:59","2015-02-19 16:29:56",237,"2",3,"_It most fits the striaight line and goes through most of points compared to others.","turk16"
47,49,"2015-02-19 16:29:56","2015-02-19 16:30:15",70,"13",4,"_The pattern is different","turk16"
49,51,"2015-02-19 16:30:42","2015-02-19 16:31:28",238,"3",4,"_different sides","turk16"
48,50,"2015-02-19 16:30:12","2015-02-19 16:33:06",130,"8,5",3,"_It looks like a straight line compared to the others.","turk16"
50,52,"2015-02-19 16:33:07","2015-02-19 16:33:37",250,"1",5,"_too spaced apart","turk16"
50,52,"2015-02-19 16:33:45","2015-02-19 16:34:04",202,"20",5,"_shape is totally different","turk16"
50,52,"2015-02-19 16:34:13","2015-02-19 16:34:27",67,"13",5,"_shape is totally different","turk16"
51,53,"2015-02-19 16:34:09","2015-02-19 16:34:34",365,"12",5,"_Most linear","turk16"
50,52,"2015-02-19 16:34:35","2015-02-19 16:34:54",165,"13",5,"_blobs are far apart","turk16"
49,51,"2015-02-19 16:32:18","2015-02-19 16:35:00",163,"13",4,"_gaps","turk16"
50,52,"2015-02-19 16:34:56","2015-02-19 16:35:07",44,"12",5,"_shape is totally different","turk16"
51,53,"2015-02-19 16:34:55","2015-02-19 16:35:15",378,"15",5,"_Most linear","turk16"
50,52,"2015-02-19 16:35:25","2015-02-19 16:35:35",376,"1",5,"_shape is totally different","turk16"
51,53,"2015-02-19 16:35:22","2015-02-19 16:35:42",340,"6",5,"_Grouped","turk16"
50,52,"2015-02-19 16:35:38","2015-02-19 16:35:47",109,"13",5,"_shape is totally different","turk16"
51,53,"2015-02-19 16:35:46","2015-02-19 16:36:04",304,"11",5,"_Grouped","turk16"
51,53,"2015-02-19 16:36:07","2015-02-19 16:36:46",521,"11",5,"_Outliers","turk16"
50,52,"2015-02-19 16:35:55","2015-02-19 16:37:25",478,"5",1,"_different shape","turk16"
51,53,"2015-02-19 16:37:02","2015-02-19 16:37:25",456,"17",5,"_Most linear","turk16"
50,52,"2015-02-19 16:37:36","2015-02-19 16:37:42",313,"18",5,"_shape is totally different","turk16"
50,52,"2015-02-19 16:37:44","2015-02-19 16:37:51",101,"13",5,"_shape is totally different","turk16"
51,53,"2015-02-19 16:37:29","2015-02-19 16:37:51",277,"13",4,"_Grouped","turk16"
51,53,"2015-02-19 16:37:54","2015-02-19 16:38:15",412,"12",5,"_Most linear","turk16"
48,50,"2015-02-19 16:38:23","2015-02-19 16:38:38",29,"14",4,"_It looks like a straight line compared to the others.","turk16"
51,53,"2015-02-19 16:38:18","2015-02-19 16:38:40",423,"20",3,"_Most linear","turk16"
51,53,"2015-02-19 16:38:44","2015-02-19 16:39:01",199,"13",4,"_Grouped","turk16"
48,50,"2015-02-19 16:39:12","2015-02-19 16:39:27",120,"8",3,"_It looks like a straight line compared to the others.","turk16"
52,54,"2015-02-19 16:44:40","2015-02-19 16:45:59",439,"10",5,"_color","turk16"
53,55,"2015-02-19 16:54:52","2015-02-19 16:55:19",488,"4",4,"_group of points","turk16"
54,56,"2015-02-19 16:55:47","2015-02-19 16:56:01",419,"11",5,"_groups of points","turk16"
55,57,"2015-02-19 16:55:47","2015-02-19 16:56:11",258,"8",4,"_most together","turk16"
53,55,"2015-02-19 16:55:42","2015-02-19 16:56:17",105,"2",2,"_strongest linear","turk16"
54,56,"2015-02-19 16:56:09","2015-02-19 16:56:20",77,"15",5,"_groups of points","turk16"
9,9,"2015-02-19 16:55:31","2015-02-19 16:56:24",410,"13",4,"_gap between circle ","turk16"
56,58,"2015-02-19 16:56:30","2015-02-19 16:56:42",389,"19",5,"_","turk16"
53,55,"2015-02-19 16:56:20","2015-02-19 16:56:44",14,"1",2,"_strongest linear","turk16"
55,57,"2015-02-19 16:56:27","2015-02-19 16:56:49",131,"19",4,"_grouping","turk16"
54,56,"2015-02-19 16:56:37","2015-02-19 16:56:54",46,"19",4,"_linear relationshipo","turk16"
9,9,"2015-02-19 16:56:28","2015-02-19 16:57:06",424,"20",4,"_alaign straight ","turk16"
53,55,"2015-02-19 16:56:48","2015-02-19 16:57:08",291,"12",4,"_group of points","turk16"
55,57,"2015-02-19 16:56:50","2015-02-19 16:57:10",452,"19",4,"_very scattered","turk16"
57,59,"2015-02-19 16:56:42","2015-02-19 16:57:12",110,"15",4,"_The groupings are in a line and have few blues","turk16"
54,56,"2015-02-19 16:56:56","2015-02-19 16:57:13",523,"11",4,"_outliers on left","turk16"
57,59,"2015-02-19 16:57:24","2015-02-19 16:57:35",456,"15",4,"_Few blue members","turk16"
53,55,"2015-02-19 16:57:12","2015-02-19 16:57:36",360,"15",3,"_group of points","turk16"
56,58,"2015-02-19 16:57:05","2015-02-19 16:57:37",216,"19",5,"_","turk16"
55,57,"2015-02-19 16:57:12","2015-02-19 16:57:40",103,"18",4,"_No outliers","turk16"
58,60,"2015-02-19 16:57:08","2015-02-19 16:57:41",148,"8",4,"_Three distinct groups","turk16"
9,9,"2015-02-19 16:57:09","2015-02-19 16:57:42",199,"13",4,"_circle gap","turk16"
56,58,"2015-02-19 16:57:39","2015-02-19 16:57:50",257,"5",5,"_","turk16"
54,56,"2015-02-19 16:57:15","2015-02-19 16:57:55",455,"5",2,"_linear relationship","turk16"
57,59,"2015-02-19 16:57:47","2015-02-19 16:58:01",387,"19",4,"_Bunching is very condensed","turk16"
56,58,"2015-02-19 16:57:52","2015-02-19 16:58:08",358,"6",5,"_","turk16"
59,61,"2015-02-19 16:57:24","2015-02-19 16:58:09",479,"18",3,"_outliers","turk16"
55,57,"2015-02-19 16:57:42","2015-02-19 16:58:09",339,"6",3,"_nothing in the middle","turk16"
54,56,"2015-02-19 16:57:57","2015-02-19 16:58:10",124,"16",5,"_groups of points","turk16"
53,55,"2015-02-19 16:57:44","2015-02-19 16:58:11",162,"7",2,"_strongest linear","turk16"
56,58,"2015-02-19 16:58:09","2015-02-19 16:58:19",120,"1",5,"_","turk16"
9,9,"2015-02-19 16:57:44","2015-02-19 16:58:23",358,"15",4,"_right sight alaign","turk16"
57,59,"2015-02-19 16:58:08","2015-02-19 16:58:27",429,"2",4,"_Groups are isolated","turk16"
54,56,"2015-02-19 16:58:12","2015-02-19 16:58:28",281,"14",4,"_groups of points","turk16"
59,61,"2015-02-19 16:58:20","2015-02-19 16:58:35",154,"4",5,"_groups","turk16"
53,55,"2015-02-19 16:58:15","2015-02-19 16:58:38",363,"12",3,"_strongest linear","turk16"
55,57,"2015-02-19 16:58:11","2015-02-19 16:58:42",64,"20",3,"_most together","turk16"
58,60,"2015-02-19 16:57:58","2015-02-19 16:58:46",456,"19",4,"_No linearity","turk16"
57,59,"2015-02-19 16:58:31","2015-02-19 16:58:46",31,"12",5,"_Line is much more uniform than the others","turk16"
54,56,"2015-02-19 16:58:30","2015-02-19 16:58:49",182,"2",4,"_strong linear relationship","turk16"
9,9,"2015-02-19 16:58:25","2015-02-19 16:58:49",285,"14",4,"_little circle","turk16"
60,62,"2015-02-19 16:58:18","2015-02-19 16:58:50",366,"12",4,"_the three spheres seem to form a path or line if you will","turk16"
56,58,"2015-02-19 16:58:21","2015-02-19 16:58:51",293,"10,18",5,"_","turk16"
58,60,"2015-02-19 16:58:48","2015-02-19 16:59:02",113,"1",5,"_Four distinct groups","turk16"
53,55,"2015-02-19 16:58:42","2015-02-19 16:59:04",517,"13",3,"_strongest linear","turk16"
59,61,"2015-02-19 16:58:36","2015-02-19 16:59:04",406,"1",3,"_outlier","turk16"
54,56,"2015-02-19 16:58:51","2015-02-19 16:59:05",10,"20",3,"_strong linear relationship","turk16"
61,63,"2015-02-19 16:58:37","2015-02-19 16:59:05",416,"12",5,"_Most linear","turk16"
56,58,"2015-02-19 16:58:53","2015-02-19 16:59:05",191,"1",5,"_","turk16"
57,59,"2015-02-19 16:58:58","2015-02-19 16:59:15",198,"1",4,"_Line is much more narrow than the ot hers","turk16"
56,58,"2015-02-19 16:59:07","2015-02-19 16:59:16",4,"20",5,"_","turk16"
54,56,"2015-02-19 16:59:07","2015-02-19 16:59:17",178,"5",4,"_groups of points","turk16"
59,61,"2015-02-19 16:59:06","2015-02-19 16:59:17",73,"15",4,"_groups","turk16"
55,57,"2015-02-19 16:58:45","2015-02-19 16:59:19",495,"14",3,"_large disparity","turk16"
62,64,"2015-02-19 16:58:16","2015-02-19 16:59:22",508,"8",2,"_fairly linear in comparison","turk16"
53,55,"2015-02-19 16:59:08","2015-02-19 16:59:27",249,"1",2,"_group of points","turk16"
9,9,"2015-02-19 16:58:52","2015-02-19 16:59:27",321,"18",4,"_alaign three sights ","turk16"
58,60,"2015-02-19 16:59:04","2015-02-19 16:59:29",327,"18",5,"_Three distinct groups","turk16"
59,61,"2015-02-19 16:59:19","2015-02-19 16:59:32",300,"18",3,"_narrow","turk16"
57,59,"2015-02-19 16:59:18","2015-02-19 16:59:33",535,"5",5,"_Very few  blue elements","turk16"
55,57,"2015-02-19 16:59:21","2015-02-19 16:59:40",426,"2",3,"_least overlap","turk16"
63,65,"2015-02-19 16:58:37","2015-02-19 16:59:40",214,"4",3,"_two groups of outliers","turk16"
57,59,"2015-02-19 16:59:35","2015-02-19 16:59:44",84,"11",4,"_Groups are isolated","turk16"
64,66,"2015-02-19 16:58:45","2015-02-19 16:59:45",105,"18",4,"_Linear Progression","turk16"
56,58,"2015-02-19 16:59:17","2015-02-19 16:59:45",152,"4",5,"_","turk16"
