dataset,pic_id,param_value,response.id,n.answers,response_no,conf_level,choice_reason,test_param,p_value,obs_plot,plottype,ntrials,trial.no,trial.num,trend.correct,cluster.correct,both.correct,neither.correct,first.trial,simpleoutcome,trial.time,k,sdline,sdgroup,gini.min,group.min,no.ellipse,max.range,one.correct,one.ellipse,label
1,3,k-3-sdline-0.25-sdgroup-0.25,1629,1,11,4,_Does not form a line,turk16-shape,line-0.87002-cluster-0.91041,"20, 11",shape,10,5,5,0,1,0,0,FALSE,cluster,11,3,0.25,0.25,0.72,1,1,27,1,TRUE,Shape
1,3,k-3-sdline-0.25-sdgroup-0.25,9812,1,20,4,_most compact,turk16-shape,line-0.87002-cluster-0.91041,"20, 11",shape,10,2,2,1,0,0,0,FALSE,trend,29,3,0.25,0.25,0.72,1,1,27,1,TRUE,Shape
1,4,k-3-sdline-0.25-sdgroup-0.25,11769,1,20,5,_all symbols packed together,turk16-colorShape,line-0.87002-cluster-0.91041,"20, 11",colorShape,10,9,9,1,0,0,0,FALSE,trend,16,3,0.25,0.25,0.72,1,1,27,1,TRUE,Color + Shape
1,4,k-3-sdline-0.25-sdgroup-0.25,2405,1,20,5,_Most linear,turk16-colorShape,line-0.87002-cluster-0.91041,"20, 11",colorShape,10,4,4,1,0,0,0,FALSE,trend,13,3,0.25,0.25,0.72,1,1,27,1,TRUE,Color + Shape
1,4,k-3-sdline-0.25-sdgroup-0.25,7014,1,20,3,_more together,turk16-colorShape,line-0.87002-cluster-0.91041,"20, 11",colorShape,10,5,5,1,0,0,0,FALSE,trend,12,3,0.25,0.25,0.72,1,1,27,1,TRUE,Color + Shape
1,4,k-3-sdline-0.25-sdgroup-0.25,12902,1,16,4,_only one outlier triangle,turk16-colorShape,line-0.87002-cluster-0.91041,"20, 11",colorShape,10,9,9,0,0,0,1,FALSE,neither,42,3,0.25,0.25,0.72,1,1,27,0,TRUE,Color + Shape
1,4,k-3-sdline-0.25-sdgroup-0.25,294,1,11,3,_clusters again,turk16-colorShape,line-0.87002-cluster-0.91041,"20, 11",colorShape,20,9,9,0,1,0,0,FALSE,cluster,23,3,0.25,0.25,0.72,1,1,27,1,TRUE,Color + Shape
1,4,k-3-sdline-0.25-sdgroup-0.25,9206,1,20,5,_Strongest linear thread,turk16-colorShape,line-0.87002-cluster-0.91041,"20, 11",colorShape,10,6,6,1,0,0,0,FALSE,trend,100,3,0.25,0.25,0.72,1,1,27,1,TRUE,Color + Shape
1,9,k-3-sdline-0.25-sdgroup-0.25,258,1,11,4,_data in separate clusters,turk16-colorTrend,line-0.87002-cluster-0.91041,"20, 11",colorTrend,20,2,2,0,1,0,0,FALSE,cluster,21,3,0.25,0.25,0.72,1,1,27,1,TRUE,Color + Trend
1,9,k-3-sdline-0.25-sdgroup-0.25,6512,1,11,4,_the different colored circles are not touching,turk16-colorTrend,line-0.87002-cluster-0.91041,"20, 11",colorTrend,10,4,4,0,1,0,0,FALSE,cluster,42,3,0.25,0.25,0.72,1,1,27,1,TRUE,Color + Trend
1,9,k-3-sdline-0.25-sdgroup-0.25,3536,1,16,3,_less number of a color yellow,turk16-colorTrend,line-0.87002-cluster-0.91041,"20, 11",colorTrend,11,2,2,0,0,0,1,FALSE,neither,50,3,0.25,0.25,0.72,1,1,27,0,TRUE,Color + Trend
1,9,k-3-sdline-0.25-sdgroup-0.25,7554,1,16,3,_barely any yellow dots.,turk16-colorTrend,line-0.87002-cluster-0.91041,"20, 11",colorTrend,11,4,4,0,0,0,1,FALSE,neither,41,3,0.25,0.25,0.72,1,1,27,0,TRUE,Color + Trend
1,9,k-3-sdline-0.25-sdgroup-0.25,4478,1,20,5,_points more linear than other plots,turk16-colorTrend,line-0.87002-cluster-0.91041,"20, 11",colorTrend,10,9,9,1,0,0,0,FALSE,trend,91,3,0.25,0.25,0.72,1,1,27,1,TRUE,Color + Trend
1,9,k-3-sdline-0.25-sdgroup-0.25,12477,1,16,5,_missing green set of data points,turk16-colorTrend,line-0.87002-cluster-0.91041,"20, 11",colorTrend,10,6,6,0,0,0,1,FALSE,neither,48,3,0.25,0.25,0.72,1,1,27,0,TRUE,Color + Trend
1,9,k-3-sdline-0.25-sdgroup-0.25,2237,1,20,3,_Tight trendline,turk16-colorTrend,line-0.87002-cluster-0.91041,"20, 11",colorTrend,10,8,8,1,0,0,0,FALSE,trend,54,3,0.25,0.25,0.72,1,1,27,1,TRUE,Color + Trend
1,5,k-3-sdline-0.25-sdgroup-0.25,7733,1,20,3,_Strongest linear correlation,turk16-colorEllipse,line-0.87002-cluster-0.91041,"20, 11",colorEllipse,10,1,1,1,0,0,0,TRUE,trend,30,3,0.25,0.25,0.72,1,1,27,1,TRUE,Color + Ellipse
1,5,k-3-sdline-0.25-sdgroup-0.25,7624,1,12,4,_Scattered points,turk16-colorEllipse,line-0.87002-cluster-0.91041,"20, 11",colorEllipse,10,5,5,0,0,0,1,FALSE,neither,14,3,0.25,0.25,0.72,1,1,27,0,TRUE,Color + Ellipse
1,5,k-3-sdline-0.25-sdgroup-0.25,729,1,16,4,_no larger yellow circle,turk16-colorEllipse,line-0.87002-cluster-0.91041,"20, 11",colorEllipse,11,2,2,0,0,0,1,FALSE,neither,68,3,0.25,0.25,0.72,1,1,27,0,TRUE,Color + Ellipse
1,5,k-3-sdline-0.25-sdgroup-0.25,5334,2,"12,16",4,_Almost no clear third color,turk16-colorEllipse,line-0.87002-cluster-0.91041,"20, 11",colorEllipse,10,3,3,0,0,0,1,FALSE,neither,65,3,0.25,0.25,0.72,1,1,27,0,TRUE,Color + Ellipse
1,5,k-3-sdline-0.25-sdgroup-0.25,12444,1,12,3,_not as linear as others,turk16-colorEllipse,line-0.87002-cluster-0.91041,"20, 11",colorEllipse,12,9,9,0,0,0,1,FALSE,neither,36,3,0.25,0.25,0.72,1,1,27,0,TRUE,Color + Ellipse
1,5,k-3-sdline-0.25-sdgroup-0.25,13014,1,12,4,_Outliers,turk16-colorEllipse,line-0.87002-cluster-0.91041,"20, 11",colorEllipse,10,1,1,0,0,0,1,TRUE,neither,14,3,0.25,0.25,0.72,1,1,27,0,TRUE,Color + Ellipse
1,5,k-3-sdline-0.25-sdgroup-0.25,12774,1,20,5,_most linear trend,turk16-colorEllipse,line-0.87002-cluster-0.91041,"20, 11",colorEllipse,10,4,4,1,0,0,0,FALSE,trend,25,3,0.25,0.25,0.72,1,1,27,1,TRUE,Color + Ellipse
1,5,k-3-sdline-0.25-sdgroup-0.25,131,1,19,5,_Straight line VS the others,turk16-colorEllipse,line-0.87002-cluster-0.91041,"20, 11",colorEllipse,11,9,9,0,0,0,1,FALSE,neither,15,3,0.25,0.25,0.72,1,1,27,0,TRUE,Color + Ellipse
1,5,k-3-sdline-0.25-sdgroup-0.25,12356,1,13,5,_,turk16-colorEllipse,line-0.87002-cluster-0.91041,"20, 11",colorEllipse,10,8,8,0,0,0,1,FALSE,neither,11,3,0.25,0.25,0.72,1,1,27,0,TRUE,Color + Ellipse
1,5,k-3-sdline-0.25-sdgroup-0.25,5297,1,11,4,_All three shape are same in size,turk16-colorEllipse,line-0.87002-cluster-0.91041,"20, 11",colorEllipse,10,8,8,0,1,0,0,FALSE,cluster,68,3,0.25,0.25,0.72,1,1,27,1,TRUE,Color + Ellipse
1,5,k-3-sdline-0.25-sdgroup-0.25,11057,1,20,5,_Groupings arranged linear,turk16-colorEllipse,line-0.87002-cluster-0.91041,"20, 11",colorEllipse,12,5,5,1,0,0,0,FALSE,trend,20,3,0.25,0.25,0.72,1,1,27,1,TRUE,Color + Ellipse
1,5,k-3-sdline-0.25-sdgroup-0.25,5036,1,20,4,_forms a line,turk16-colorEllipse,line-0.87002-cluster-0.91041,"20, 11",colorEllipse,10,7,7,1,0,0,0,FALSE,trend,16,3,0.25,0.25,0.72,1,1,27,1,TRUE,Color + Ellipse
1,5,k-3-sdline-0.25-sdgroup-0.25,2492,1,12,4,_more points outside of objects,turk16-colorEllipse,line-0.87002-cluster-0.91041,"20, 11",colorEllipse,11,2,2,0,0,0,1,FALSE,neither,54,3,0.25,0.25,0.72,1,1,27,0,TRUE,Color + Ellipse
1,5,k-3-sdline-0.25-sdgroup-0.25,11013,1,11,5,_distinct groupings with close knit individuals,turk16-colorEllipse,line-0.87002-cluster-0.91041,"20, 11",colorEllipse,10,9,9,0,1,0,0,FALSE,cluster,66,3,0.25,0.25,0.72,1,1,27,1,TRUE,Color + Ellipse
1,2,k-3-sdline-0.25-sdgroup-0.25,12660,1,20,3,_more linear than others,turk16-color,line-0.87002-cluster-0.91041,"20, 11",color,10,4,4,1,0,0,0,FALSE,trend,24,3,0.25,0.25,0.72,1,1,27,1,TRUE,Color
1,2,k-3-sdline-0.25-sdgroup-0.25,1832,1,20,4,_straight line,turk16-color,line-0.87002-cluster-0.91041,"20, 11",color,10,10,10,1,0,0,0,FALSE,trend,10,3,0.25,0.25,0.72,1,1,27,1,TRUE,Color
1,8,k-3-sdline-0.25-sdgroup-0.25,10563,1,20,5,_DIFFERENT,turk16-trendError,line-0.87002-cluster-0.91041,"20, 11",trendError,10,6,6,1,0,0,0,FALSE,trend,18,3,0.25,0.25,0.72,1,1,27,1,TRUE,Trend + Error
1,8,k-3-sdline-0.25-sdgroup-0.25,4705,1,20,4,_most linear,turk16-trendError,line-0.87002-cluster-0.91041,"20, 11",trendError,12,6,6,1,0,0,0,FALSE,trend,26,3,0.25,0.25,0.72,1,1,27,1,TRUE,Trend + Error
1,8,k-3-sdline-0.25-sdgroup-0.25,4538,1,20,5,_groups of points,turk16-trendError,line-0.87002-cluster-0.91041,"20, 11",trendError,10,2,2,1,0,0,0,FALSE,trend,22,3,0.25,0.25,0.72,1,1,27,1,TRUE,Trend + Error
1,3,k-3-sdline-0.25-sdgroup-0.25,4752,1,20,4,_the dots in it are aligned together at an angle.,turk16-shape,line-0.87002-cluster-0.91041,"20, 11",shape,10,6,6,1,0,0,0,FALSE,trend,26,3,0.25,0.25,0.72,1,1,27,1,TRUE,Shape
1,3,k-3-sdline-0.25-sdgroup-0.25,4571,1,20,4,_very narrow ,turk16-shape,line-0.87002-cluster-0.91041,"20, 11",shape,10,8,8,1,0,0,0,FALSE,trend,9,3,0.25,0.25,0.72,1,1,27,1,TRUE,Shape
1,3,k-3-sdline-0.25-sdgroup-0.25,11768,1,11,5,_Grouping of plot points.,turk16-shape,line-0.87002-cluster-0.91041,"20, 11",shape,10,4,4,0,1,0,0,FALSE,cluster,40,3,0.25,0.25,0.72,1,1,27,1,TRUE,Shape
1,3,k-3-sdline-0.25-sdgroup-0.25,12889,1,11,4,_groups,turk16-shape,line-0.87002-cluster-0.91041,"20, 11",shape,10,1,1,0,1,0,0,TRUE,cluster,27,3,0.25,0.25,0.72,1,1,27,1,TRUE,Shape
1,8,k-3-sdline-0.25-sdgroup-0.25,10475,1,20,4,_High R,turk16-trendError,line-0.87002-cluster-0.91041,"20, 11",trendError,10,8,8,1,0,0,0,FALSE,trend,16,3,0.25,0.25,0.72,1,1,27,1,TRUE,Trend + Error
1,9,k-3-sdline-0.25-sdgroup-0.25,9584,1,11,5,_appears in cluster above and below the straight line,turk16-colorTrend,line-0.87002-cluster-0.91041,"20, 11",colorTrend,10,10,10,0,1,0,0,FALSE,cluster,47,3,0.25,0.25,0.72,1,1,27,1,TRUE,Color + Trend
1,9,k-3-sdline-0.25-sdgroup-0.25,2883,1,5,4,_Curves,turk16-colorTrend,line-0.87002-cluster-0.91041,"20, 11",colorTrend,10,4,4,0,0,0,1,FALSE,neither,9,3,0.25,0.25,0.72,1,1,27,0,TRUE,Color + Trend
1,9,k-3-sdline-0.25-sdgroup-0.25,7446,1,20,3,"_together, highest angle",turk16-colorTrend,line-0.87002-cluster-0.91041,"20, 11",colorTrend,10,3,3,1,0,0,0,FALSE,trend,27,3,0.25,0.25,0.72,1,1,27,1,TRUE,Color + Trend
1,3,k-3-sdline-0.25-sdgroup-0.25,10915,1,11,4,_,turk16-shape,line-0.87002-cluster-0.91041,"20, 11",shape,10,7,7,0,1,0,0,FALSE,cluster,22,3,0.25,0.25,0.72,1,1,27,1,TRUE,Shape
1,3,k-3-sdline-0.25-sdgroup-0.25,2692,1,20,5,_most linear,turk16-shape,line-0.87002-cluster-0.91041,"20, 11",shape,10,9,9,1,0,0,0,FALSE,trend,10,3,0.25,0.25,0.72,1,1,27,1,TRUE,Shape
1,3,k-3-sdline-0.25-sdgroup-0.25,5283,1,20,4,_the most linear,turk16-shape,line-0.87002-cluster-0.91041,"20, 11",shape,10,6,6,1,0,0,0,FALSE,trend,28,3,0.25,0.25,0.72,1,1,27,1,TRUE,Shape
1,3,k-3-sdline-0.25-sdgroup-0.25,12728,1,11,4,_most clumping,turk16-shape,line-0.87002-cluster-0.91041,"20, 11",shape,10,9,9,0,1,0,0,FALSE,cluster,29,3,0.25,0.25,0.72,1,1,27,1,TRUE,Shape
1,7,k-3-sdline-0.25-sdgroup-0.25,13248,1,11,3,_two groupings,turk16-trend,line-0.87002-cluster-0.91041,"20, 11",trend,11,3,3,0,1,0,0,FALSE,cluster,10,3,0.25,0.25,0.72,1,1,27,1,TRUE,Trend
1,7,k-3-sdline-0.25-sdgroup-0.25,12529,3,"11,5,4",5,_outliers and clustered points,turk16-trend,line-0.87002-cluster-0.91041,"20, 11",trend,10,4,4,0,1,0,0,FALSE,cluster,37,3,0.25,0.25,0.72,1,1,27,1,TRUE,Trend
1,7,k-3-sdline-0.25-sdgroup-0.25,995,1,5,0,"_the dots are scattered more, and more black dots than the others",turk16-trend,line-0.87002-cluster-0.91041,"20, 11",trend,10,1,1,0,0,0,1,TRUE,neither,18,3,0.25,0.25,0.72,1,1,27,0,TRUE,Trend
1,7,k-3-sdline-0.25-sdgroup-0.25,2006,1,11,4,_Non linear plot,turk16-trend,line-0.87002-cluster-0.91041,"20, 11",trend,10,3,3,0,1,0,0,FALSE,cluster,36,3,0.25,0.25,0.72,1,1,27,1,TRUE,Trend
1,7,k-3-sdline-0.25-sdgroup-0.25,10732,1,20,1,_the dots follow the line,turk16-trend,line-0.87002-cluster-0.91041,"20, 11",trend,12,4,4,1,0,0,0,FALSE,trend,64,3,0.25,0.25,0.72,1,1,27,1,TRUE,Trend
1,7,k-3-sdline-0.25-sdgroup-0.25,1775,1,20,4,_most linear ,turk16-trend,line-0.87002-cluster-0.91041,"20, 11",trend,10,10,10,1,0,0,0,FALSE,trend,31,3,0.25,0.25,0.72,1,1,27,1,TRUE,Trend
1,7,k-3-sdline-0.25-sdgroup-0.25,3918,1,20,5,_Strongest linear trend,turk16-trend,line-0.87002-cluster-0.91041,"20, 11",trend,10,3,3,1,0,0,0,FALSE,trend,17,3,0.25,0.25,0.72,1,1,27,1,TRUE,Trend
1,7,k-3-sdline-0.25-sdgroup-0.25,4360,1,11,5,_dots not positioned continually across the line,turk16-trend,line-0.87002-cluster-0.91041,"20, 11",trend,10,9,9,0,1,0,0,FALSE,cluster,88,3,0.25,0.25,0.72,1,1,27,1,TRUE,Trend
1,7,k-3-sdline-0.25-sdgroup-0.25,5702,1,20,5,_This choice the objects are tightly clustered around the line while the others are more sporadically placed. ,turk16-trend,line-0.87002-cluster-0.91041,"20, 11",trend,10,7,7,1,0,0,0,FALSE,trend,39,3,0.25,0.25,0.72,1,1,27,1,TRUE,Trend
1,7,k-3-sdline-0.25-sdgroup-0.25,11085,2,"20,11",3,_Strongest linear trend and group plots,turk16-trend,line-0.87002-cluster-0.91041,"20, 11",trend,21,9,9,1,1,1,0,FALSE,both,65,3,0.25,0.25,0.72,1,1,27,1,TRUE,Trend
1,7,k-3-sdline-0.25-sdgroup-0.25,1237,1,11,4,_the grouping is completely different,turk16-trend,line-0.87002-cluster-0.91041,"20, 11",trend,10,3,3,0,1,0,0,FALSE,cluster,30,3,0.25,0.25,0.72,1,1,27,1,TRUE,Trend
1,7,k-3-sdline-0.25-sdgroup-0.25,11829,1,20,5,_strongest linear trend,turk16-trend,line-0.87002-cluster-0.91041,"20, 11",trend,10,7,7,1,0,0,0,FALSE,trend,7,3,0.25,0.25,0.72,1,1,27,1,TRUE,Trend
1,7,k-3-sdline-0.25-sdgroup-0.25,7121,1,20,5,_linear trend,turk16-trend,line-0.87002-cluster-0.91041,"20, 11",trend,10,2,2,1,0,0,0,FALSE,trend,33,3,0.25,0.25,0.72,1,1,27,1,TRUE,Trend
1,7,k-3-sdline-0.25-sdgroup-0.25,5977,1,20,5,_most compacted,turk16-trend,line-0.87002-cluster-0.91041,"20, 11",trend,10,4,4,1,0,0,0,FALSE,trend,19,3,0.25,0.25,0.72,1,1,27,1,TRUE,Trend
1,7,k-3-sdline-0.25-sdgroup-0.25,10148,1,20,3,_super linear,turk16-trend,line-0.87002-cluster-0.91041,"20, 11",trend,10,4,4,1,0,0,0,FALSE,trend,28,3,0.25,0.25,0.72,1,1,27,1,TRUE,Trend
1,7,k-3-sdline-0.25-sdgroup-0.25,5856,1,11,5,_separation between groups,turk16-trend,line-0.87002-cluster-0.91041,"20, 11",trend,10,2,2,0,1,0,0,FALSE,cluster,28,3,0.25,0.25,0.72,1,1,27,1,TRUE,Trend
1,7,k-3-sdline-0.25-sdgroup-0.25,12890,1,19,5,_seperate dots,turk16-trend,line-0.87002-cluster-0.91041,"20, 11",trend,10,6,6,0,0,0,1,FALSE,neither,16,3,0.25,0.25,0.72,1,1,27,0,TRUE,Trend
1,7,k-3-sdline-0.25-sdgroup-0.25,5896,1,20,5,_straight line of plots,turk16-trend,line-0.87002-cluster-0.91041,"20, 11",trend,10,3,3,1,0,0,0,FALSE,trend,13,3,0.25,0.25,0.72,1,1,27,1,TRUE,Trend
1,2,k-3-sdline-0.25-sdgroup-0.25,3169,1,11,5,_seperation increased,turk16-color,line-0.87002-cluster-0.91041,"20, 11",color,10,1,1,0,1,0,0,TRUE,cluster,20,3,0.25,0.25,0.72,1,1,27,1,TRUE,Color
1,2,k-3-sdline-0.25-sdgroup-0.25,4216,2,"20,19",2,_too different,turk16-color,line-0.87002-cluster-0.91041,"20, 11",color,10,5,5,1,0,0,0,FALSE,trend,16,3,0.25,0.25,0.72,1,1,27,1,TRUE,Color
1,2,k-3-sdline-0.25-sdgroup-0.25,7145,1,20,3,_strong linear trend,turk16-color,line-0.87002-cluster-0.91041,"20, 11",color,11,6,6,1,0,0,0,FALSE,trend,19,3,0.25,0.25,0.72,1,1,27,1,TRUE,Color
1,2,k-3-sdline-0.25-sdgroup-0.25,1712,1,20,4,_in a line,turk16-color,line-0.87002-cluster-0.91041,"20, 11",color,10,5,5,1,0,0,0,FALSE,trend,11,3,0.25,0.25,0.72,1,1,27,1,TRUE,Color
1,2,k-3-sdline-0.25-sdgroup-0.25,3347,1,16,3,_Only one yellow circle,turk16-color,line-0.87002-cluster-0.91041,"20, 11",color,21,6,6,0,0,0,1,FALSE,neither,32,3,0.25,0.25,0.72,1,1,27,0,TRUE,Color
1,8,k-3-sdline-0.25-sdgroup-0.25,4887,1,20,5,_Strongest linear trend,turk16-trendError,line-0.87002-cluster-0.91041,"20, 11",trendError,10,9,9,1,0,0,0,FALSE,trend,8,3,0.25,0.25,0.72,1,1,27,1,TRUE,Trend + Error
1,8,k-3-sdline-0.25-sdgroup-0.25,644,1,20,5,_,turk16-trendError,line-0.87002-cluster-0.91041,"20, 11",trendError,10,10,10,1,0,0,0,FALSE,trend,10,3,0.25,0.25,0.72,1,1,27,1,TRUE,Trend + Error
1,7,k-3-sdline-0.25-sdgroup-0.25,1112,1,20,4,_very linear,turk16-trend,line-0.87002-cluster-0.91041,"20, 11",trend,10,4,4,1,0,0,0,FALSE,trend,17,3,0.25,0.25,0.72,1,1,27,1,TRUE,Trend
1,7,k-3-sdline-0.25-sdgroup-0.25,10052,1,20,3,_Strong Correlation,turk16-trend,line-0.87002-cluster-0.91041,"20, 11",trend,10,10,10,1,0,0,0,FALSE,trend,39,3,0.25,0.25,0.72,1,1,27,1,TRUE,Trend
1,7,k-3-sdline-0.25-sdgroup-0.25,5143,1,20,5,"_most linear, follows the line",turk16-trend,line-0.87002-cluster-0.91041,"20, 11",trend,10,9,9,1,0,0,0,FALSE,trend,16,3,0.25,0.25,0.72,1,1,27,1,TRUE,Trend
1,7,k-3-sdline-0.25-sdgroup-0.25,7751,1,20,2,_Small amount of spread in data points,turk16-trend,line-0.87002-cluster-0.91041,"20, 11",trend,10,7,7,1,0,0,0,FALSE,trend,33,3,0.25,0.25,0.72,1,1,27,1,TRUE,Trend
1,7,k-3-sdline-0.25-sdgroup-0.25,8677,1,11,4,_Closest grouping,turk16-trend,line-0.87002-cluster-0.91041,"20, 11",trend,10,6,6,0,1,0,0,FALSE,cluster,11,3,0.25,0.25,0.72,1,1,27,1,TRUE,Trend
1,3,k-3-sdline-0.25-sdgroup-0.25,9648,1,11,4,_grouping is different,turk16-shape,line-0.87002-cluster-0.91041,"20, 11",shape,10,9,9,0,1,0,0,FALSE,cluster,25,3,0.25,0.25,0.72,1,1,27,1,TRUE,Shape
1,5,k-3-sdline-0.25-sdgroup-0.25,7398,1,20,4,_It is the most linear,turk16-colorEllipse,line-0.87002-cluster-0.91041,"20, 11",colorEllipse,10,2,2,1,0,0,0,FALSE,trend,52,3,0.25,0.25,0.72,1,1,27,1,TRUE,Color + Ellipse
1,5,k-3-sdline-0.25-sdgroup-0.25,1925,1,20,1,_The group is in a very straight line,turk16-colorEllipse,line-0.87002-cluster-0.91041,"20, 11",colorEllipse,10,9,9,1,0,0,0,FALSE,trend,20,3,0.25,0.25,0.72,1,1,27,1,TRUE,Color + Ellipse
1,5,k-3-sdline-0.25-sdgroup-0.25,533,1,20,5,_,turk16-colorEllipse,line-0.87002-cluster-0.91041,"20, 11",colorEllipse,10,1,1,1,0,0,0,TRUE,trend,15,3,0.25,0.25,0.72,1,1,27,1,TRUE,Color + Ellipse
1,8,k-3-sdline-0.25-sdgroup-0.25,11486,1,20,2,_tighter data points,turk16-trendError,line-0.87002-cluster-0.91041,"20, 11",trendError,12,10,10,1,0,0,0,FALSE,trend,33,3,0.25,0.25,0.72,1,1,27,1,TRUE,Trend + Error
1,8,k-3-sdline-0.25-sdgroup-0.25,6857,1,20,5,_most linear progression ,turk16-trendError,line-0.87002-cluster-0.91041,"20, 11",trendError,10,3,3,1,0,0,0,FALSE,trend,28,3,0.25,0.25,0.72,1,1,27,1,TRUE,Trend + Error
1,9,k-3-sdline-0.25-sdgroup-0.25,2577,1,20,4,_almost perfect line,turk16-colorTrend,line-0.87002-cluster-0.91041,"20, 11",colorTrend,10,9,9,1,0,0,0,FALSE,trend,23,3,0.25,0.25,0.72,1,1,27,1,TRUE,Color + Trend
1,5,k-3-sdline-0.25-sdgroup-0.25,7752,1,13,2,_A bigger circle,turk16-colorEllipse,line-0.87002-cluster-0.91041,"20, 11",colorEllipse,10,10,10,0,0,0,1,FALSE,neither,31,3,0.25,0.25,0.72,1,1,27,0,TRUE,Color + Ellipse
1,5,k-3-sdline-0.25-sdgroup-0.25,1401,1,16,5,_Only two sets of data,turk16-colorEllipse,line-0.87002-cluster-0.91041,"20, 11",colorEllipse,10,6,6,0,0,0,1,FALSE,neither,20,3,0.25,0.25,0.72,1,1,27,0,TRUE,Color + Ellipse
1,5,k-3-sdline-0.25-sdgroup-0.25,8754,1,20,3,_goes in a line the best,turk16-colorEllipse,line-0.87002-cluster-0.91041,"20, 11",colorEllipse,10,10,10,1,0,0,0,FALSE,trend,14,3,0.25,0.25,0.72,1,1,27,1,TRUE,Color + Ellipse
1,3,k-3-sdline-0.25-sdgroup-0.25,1969,1,20,5,_,turk16-shape,line-0.87002-cluster-0.91041,"20, 11",shape,11,1,1,1,0,0,0,TRUE,trend,15,3,0.25,0.25,0.72,1,1,27,1,TRUE,Shape
1,3,k-3-sdline-0.25-sdgroup-0.25,3488,1,11,3,_grouping,turk16-shape,line-0.87002-cluster-0.91041,"20, 11",shape,10,7,7,0,1,0,0,FALSE,cluster,11,3,0.25,0.25,0.72,1,1,27,1,TRUE,Shape
1,3,k-3-sdline-0.25-sdgroup-0.25,10372,1,11,4,_split apart,turk16-shape,line-0.87002-cluster-0.91041,"20, 11",shape,10,5,5,0,1,0,0,FALSE,cluster,37,3,0.25,0.25,0.72,1,1,27,1,TRUE,Shape
1,5,k-3-sdline-0.25-sdgroup-0.25,6267,1,16,5,_2 shapes,turk16-colorEllipse,line-0.87002-cluster-0.91041,"20, 11",colorEllipse,10,5,5,0,0,0,1,FALSE,neither,18,3,0.25,0.25,0.72,1,1,27,0,TRUE,Color + Ellipse
1,5,k-3-sdline-0.25-sdgroup-0.25,1594,1,20,5,"_all others are extremely scattered, this one is very linear",turk16-colorEllipse,line-0.87002-cluster-0.91041,"20, 11",colorEllipse,10,2,2,1,0,0,0,FALSE,trend,31,3,0.25,0.25,0.72,1,1,27,1,TRUE,Color + Ellipse
1,5,k-3-sdline-0.25-sdgroup-0.25,8938,1,20,4,_Strongest linear trend,turk16-colorEllipse,line-0.87002-cluster-0.91041,"20, 11",colorEllipse,10,2,2,1,0,0,0,FALSE,trend,28,3,0.25,0.25,0.72,1,1,27,1,TRUE,Color + Ellipse
1,8,k-3-sdline-0.25-sdgroup-0.25,11506,1,11,3,_groups of dots,turk16-trendError,line-0.87002-cluster-0.91041,"20, 11",trendError,10,3,3,0,1,0,0,FALSE,cluster,142,3,0.25,0.25,0.72,1,1,27,1,TRUE,Trend + Error
1,5,k-3-sdline-0.25-sdgroup-0.25,9559,1,20,3,_Most linear. ,turk16-colorEllipse,line-0.87002-cluster-0.91041,"20, 11",colorEllipse,10,9,9,1,0,0,0,FALSE,trend,11,3,0.25,0.25,0.72,1,1,27,1,TRUE,Color + Ellipse
1,5,k-3-sdline-0.25-sdgroup-0.25,6501,1,16,1,_almost no green,turk16-colorEllipse,line-0.87002-cluster-0.91041,"20, 11",colorEllipse,10,3,3,0,0,0,1,FALSE,neither,57,3,0.25,0.25,0.72,1,1,27,0,TRUE,Color + Ellipse
1,5,k-3-sdline-0.25-sdgroup-0.25,3925,1,16,5,"_Only two groups, no yellow",turk16-colorEllipse,line-0.87002-cluster-0.91041,"20, 11",colorEllipse,10,2,2,0,0,0,1,FALSE,neither,34,3,0.25,0.25,0.72,1,1,27,0,TRUE,Color + Ellipse
1,7,k-3-sdline-0.25-sdgroup-0.25,3026,1,11,5,_looks very different than the group,turk16-trend,line-0.87002-cluster-0.91041,"20, 11",trend,10,4,4,0,1,0,0,FALSE,cluster,18,3,0.25,0.25,0.72,1,1,27,1,TRUE,Trend
1,7,k-3-sdline-0.25-sdgroup-0.25,7670,1,20,5,_straightliner,turk16-trend,line-0.87002-cluster-0.91041,"20, 11",trend,10,3,3,1,0,0,0,FALSE,trend,49,3,0.25,0.25,0.72,1,1,27,1,TRUE,Trend
1,9,k-3-sdline-0.25-sdgroup-0.25,9409,1,20,4,_,turk16-colorTrend,line-0.87002-cluster-0.91041,"20, 11",colorTrend,10,7,7,1,0,0,0,FALSE,trend,20,3,0.25,0.25,0.72,1,1,27,1,TRUE,Color + Trend
1,9,k-3-sdline-0.25-sdgroup-0.25,9141,1,9,4,_strongest liner,turk16-colorTrend,line-0.87002-cluster-0.91041,"20, 11",colorTrend,10,6,6,0,0,0,1,FALSE,neither,25,3,0.25,0.25,0.72,1,1,27,0,TRUE,Color + Trend
1,5,k-3-sdline-0.25-sdgroup-0.25,10229,1,20,4,_SIMPLE LINEAR,turk16-colorEllipse,line-0.87002-cluster-0.91041,"20, 11",colorEllipse,10,8,8,1,0,0,0,FALSE,trend,19,3,0.25,0.25,0.72,1,1,27,1,TRUE,Color + Ellipse
