"","N","K","sd.trend","sd.cluster","null.line","null.cluster","null.gini","line","cluster","gini"
"889",45,3,0.25,0.2,0.719811201076051,0.861326493880368,0.833912037037037,0.87012262936481,0.942569203465987,0.901785714285714
"890",45,3,0.25,0.2,0.756526742924299,0.849376451919428,0.848977355734112,0.866643459912272,0.937799364627297,0.908442330558858
"891",45,3,0.25,0.2,0.785956576391688,0.855776860486965,0.790008650519031,0.836719688571251,0.948268393961985,0.914530993561419
"892",45,3,0.25,0.2,0.626051157470643,0.859428854134784,0.810408163265306,0.877978539288302,0.954451283650836,0.9248046875
"893",45,3,0.25,0.2,0.663565817105241,0.851584214530061,0.773415977961432,0.862650353210249,0.95892201588203,0.919986419194206
"894",45,3,0.25,0.2,0.751605376670197,0.857132387952252,0.787703274671419,0.837426422421812,0.939580338965477,0.90093537414966
"895",45,3,0.25,0.2,0.692306822913976,0.873895697371749,0.871647832686794,0.851728149489542,0.953666138969394,0.912577479338843
"896",45,3,0.25,0.2,0.643065261609783,0.830360651167476,0.800389273356401,0.770715725106529,0.927191414125763,0.919875130072841
"897",45,3,0.25,0.2,0.769590858375218,0.868261662345859,0.7286470143613,0.839513131948911,0.940835822882884,0.915925925925926
"898",45,3,0.25,0.2,0.635029740329284,0.842749130892592,0.822852608609403,0.893122005959466,0.959752966217724,0.90440778799351
"899",45,3,0.25,0.2,0.684829003121843,0.854313705411141,0.763076923076923,0.843380723986715,0.935002785461365,0.919875130072841
"900",45,3,0.25,0.2,0.749379512462122,0.871959545475814,0.773415977961432,0.835059980535096,0.930410355594187,0.909478305785124
"901",45,3,0.25,0.2,0.67492384389644,0.849943202206661,0.773415977961432,0.884806239700107,0.945902167253821,0.918246588576259
"902",45,3,0.25,0.2,0.729881137022013,0.851623095564812,0.827733333333333,0.834111473839147,0.9559226760198,0.88296875
"903",45,3,0.25,0.2,0.564214585158201,0.832940884627823,0.845937324075812,0.848378144928026,0.960247146583017,0.907652785289346
"904",45,3,0.25,0.2,0.71163632392763,0.863711550851347,0.862015235457064,0.876068374675826,0.933949775083394,0.921481760769158
"905",45,3,0.25,0.2,0.775300314488959,0.855803512842708,0.811594202898551,0.782268435326853,0.952493574996103,0.881909950328473
"906",45,3,0.25,0.2,0.803652437847639,0.877616691135601,0.6725,0.856932813246807,0.943304618365126,0.925760099958351
"907",45,3,0.25,0.2,0.646764355068183,0.842146513929584,0.631093935790725,0.835498411477705,0.945186195898374,0.919305293005671
"908",45,3,0.25,0.2,0.764114521513838,0.873474809600187,0.790376475829806,0.886122254994279,0.946697680383866,0.90093537414966
"909",45,3,0.25,0.2,0.772477059644382,0.843101915288481,0.722424557752341,0.836564788832935,0.944022355286134,0.898243576716505
"910",45,3,0.25,0.2,0.733433392876882,0.860960270665451,0.879583377617175,0.807217172672152,0.951284998081954,0.922326869806094
"911",45,3,0.25,0.2,0.694148682036862,0.821598386618687,0.815711168418965,0.875222054274251,0.93944901689527,0.893961927424152
"912",45,3,0.25,0.2,0.721924803530986,0.890115336909271,0.796471329552615,0.844193108295938,0.944020718709956,0.886823319452707
"913",45,3,0.25,0.2,0.706818037366148,0.873795808280289,0.780925605536332,0.831897970439892,0.940444053515568,0.919875130072841
"914",45,3,0.25,0.2,0.804348302937691,0.856717365257218,0.800389273356401,0.837166494417167,0.941201076168724,0.896501669327914
"915",45,3,0.25,0.2,0.736432064547785,0.831663339831081,0.845937324075812,0.817869699137042,0.9304596652862,0.909478305785124
"916",45,3,0.25,0.2,0.664555047554637,0.85071335331539,0.809073724007561,0.832068103257926,0.939654143937985,0.919875130072841
"917",45,3,0.25,0.2,0.690550083376772,0.854391143616107,0.707482993197279,0.861807546272126,0.935631696411874,0.927977071005917
"918",45,3,0.25,0.2,0.59949931301227,0.823704061666163,0.829144881092933,0.806545231913073,0.932263901342311,0.893961927424152
"919",45,3,0.25,0.2,0.682483608690553,0.859282266490686,0.828072424290979,0.821396031290225,0.938312994207064,0.898243576716505
"920",45,3,0.25,0.2,0.658717932419185,0.842002405918566,0.804032766225583,0.791568012866753,0.944402822713842,0.910027744748315
"921",45,3,0.25,0.2,0.669837062286759,0.828123759921847,0.833912037037037,0.862704565696863,0.936547137913546,0.90093537414966
"922",45,3,0.25,0.2,0.692889447210702,0.845384571069611,0.828125,0.887266142514807,0.949372221874048,0.911802685950413
"923",45,3,0.25,0.2,0.711923096399699,0.861508492367767,0.822852608609403,0.852913945907145,0.938164842658584,0.909478305785124
"924",45,3,0.25,0.2,0.850455209335768,0.885857463668357,0.869623882610896,0.836465335570444,0.94355715708281,0.912577479338843
"925",45,3,0.25,0.2,0.816926397156591,0.899880611719092,0.843498904309715,0.905360506190268,0.937581673470574,0.894854253420583
"926",45,3,0.25,0.2,0.686040762003748,0.840223084004475,0.804032766225583,0.881343923104355,0.950754198682127,0.921262573707943
"927",45,3,0.25,0.2,0.728330827954219,0.840981502607445,0.828125,0.892014489963368,0.937943917745324,0.893017854550733
"928",45,3,0.25,0.2,0.711894211003734,0.839647464145664,0.780925605536332,0.850702566364736,0.936878240888488,0.922702580353101
"929",45,3,0.25,0.2,0.716243234964136,0.860935911775812,0.814977230561646,0.843457400234624,0.937204586207183,0.919305293005671
"930",45,3,0.25,0.2,0.631161837569753,0.834841094325291,0.74887573964497,0.82084255145564,0.963120698167615,0.904636678200692
"931",45,3,0.25,0.2,0.620664074034777,0.898159957116695,0.841288581548322,0.811331334683251,0.958330602765669,0.906841535965387
"932",45,3,0.25,0.2,0.742950982317603,0.869466656996482,0.827613568736362,0.803937152797505,0.925112686707681,0.870373337606153
"933",45,3,0.25,0.2,0.693238846422188,0.850177337671081,0.705186777747917,0.861921295965541,0.922842696224871,0.900180785123967
"934",45,3,0.25,0.2,0.705415651942738,0.879623680591454,0.8576,0.873077154227944,0.974537658533999,0.869623882610896
"935",45,3,0.25,0.2,0.621812024200843,0.832899142199963,0.796875,0.874287165034822,0.949473757413031,0.909478305785124
"936",45,3,0.25,0.2,0.74478037394592,0.877220841509177,0.839181835241133,0.850726271154245,0.950825918886452,0.911802685950413
"937",45,3,0.25,0.2,0.675115093952773,0.840661141966288,0.763076923076923,0.830080913118558,0.937650207087621,0.896501669327914
"938",45,3,0.25,0.2,0.666590478110697,0.852863949484047,0.828774238227147,0.77656000512942,0.952026444277201,0.89128494943486
"939",45,3,0.25,0.2,0.761773901546107,0.85823296217319,0.852264426588751,0.854644277870642,0.940073211331826,0.877218934911243
"940",45,3,0.25,0.2,0.66937020400001,0.852681415330424,0.825967859751644,0.836506310505894,0.925080797739368,0.833912037037037
"941",45,3,0.25,0.2,0.647857522780325,0.863455999710447,0.816530612244898,0.868837247405168,0.94294984696244,0.869623882610896
"942",45,3,0.25,0.2,0.739900552215497,0.8376790182677,0.868343195266272,0.805273603188912,0.937099476582617,0.894494328922495
"943",45,3,0.25,0.2,0.650590481517587,0.858505570730995,0.796496539792388,0.860923944475292,0.935621216148485,0.91
"944",45,3,0.25,0.2,0.658201140111302,0.864488176188226,0.796496539792388,0.846106684474602,0.95609120531395,0.901785714285714
"945",45,3,0.25,0.2,0.657480069768923,0.876829019939908,0.787703274671419,0.812429068640269,0.958506973363278,0.926384839650146
"946",45,3,0.25,0.2,0.703063265873648,0.839979287434773,0.815711168418965,0.796983765853807,0.943789149971333,0.917178638941399
"947",45,3,0.25,0.2,0.741997118553765,0.883675044214488,0.820023148148148,0.836518942735795,0.949268582537305,0.92762399077278
"948",45,3,0.25,0.2,0.661523354032446,0.836778561357458,0.804032766225583,0.845774288482485,0.94322917879305,0.919875130072841
"949",45,3,0.25,0.2,0.777567856720083,0.86294065945295,0.845937324075812,0.889093001296044,0.942449208582364,0.879743941472337
"950",45,3,0.25,0.2,0.67258410383719,0.849708422352543,0.800389273356401,0.882226622457812,0.940057474757204,0.919305293005671
"951",45,3,0.25,0.2,0.760317945198858,0.866313561637648,0.820023148148148,0.819674397171704,0.959130659265025,0.918246588576259
"952",45,3,0.25,0.2,0.720268203754442,0.862154064184648,0.790376475829806,0.862378408256616,0.958854754583934,0.894854253420583
"953",45,3,0.25,0.2,0.689334811047357,0.840067305559477,0.85296875,0.865826674726844,0.95719018240017,0.908442330558858
"954",45,3,0.25,0.2,0.679848169291685,0.852680572675822,0.819857744229932,0.866708026190432,0.933054635603517,0.91
"955",45,3,0.25,0.2,0.670379978063252,0.849975329237543,0.680833333333333,0.812003019858366,0.944731755942571,0.921262573707943
"956",45,3,0.25,0.2,0.720305298624855,0.831091928706438,0.85296875,0.799855012326127,0.957677669827823,0.913703703703704
"957",45,3,0.25,0.2,0.73123349704904,0.845179312586435,0.796496539792388,0.88170876039119,0.929865769369551,0.917178638941399
"958",45,3,0.25,0.2,0.711219879369892,0.902277817565868,0.845937324075812,0.835862275839428,0.941775940169248,0.917178638941399
"959",45,3,0.25,0.2,0.634049060967833,0.840260035070537,0.845937324075812,0.840171117904937,0.951814145829773,0.911837935717519
"960",45,3,0.25,0.2,0.696016044248182,0.847395160752932,0.825967859751644,0.84174335711577,0.945631374329464,0.909478305785124
"961",45,3,0.25,0.2,0.611335226735412,0.862166411996583,0.833912037037037,0.850637528264443,0.940848970802715,0.896501669327914
"962",45,3,0.25,0.2,0.7025946122151,0.843385630847745,0.845937324075812,0.873176872205728,0.959909963641742,0.890717878372199
"963",45,3,0.25,0.2,0.701508158020599,0.846768133383939,0.862730517549078,0.867386437393472,0.929593007579191,0.900351541373716
"964",45,3,0.25,0.2,0.738635998420269,0.853900720620221,0.722424557752341,0.879110587400848,0.941820696341851,0.908442330558858
"965",45,3,0.25,0.2,0.668498932489602,0.856050978983384,0.811594202898551,0.832575158092587,0.935756093660204,0.904636678200692
"966",45,3,0.25,0.2,0.813282284002614,0.873967612011928,0.800389273356401,0.797615904122011,0.953746662675274,0.925893886966551
"967",45,3,0.25,0.2,0.747156076538244,0.860916822747797,0.852264426588751,0.861107113603906,0.931546332563502,0.921262573707943
"968",45,3,0.25,0.2,0.639796382861787,0.85851442771667,0.796496539792388,0.855550484942876,0.946820693874621,0.920014177693762
"969",45,3,0.25,0.2,0.622543005763678,0.849551940533054,0.800389273356401,0.83851443737963,0.956421410391868,0.917100242802636
"970",45,3,0.25,0.2,0.713808394133055,0.861172163596514,0.853333333333333,0.820631702658782,0.940422620518308,0.898243576716505
"971",45,3,0.25,0.2,0.74827175574162,0.870474599666636,0.829994048799841,0.852895190019347,0.935383782140249,0.885230909922268
"972",45,3,0.25,0.2,0.602294820000879,0.855058967468112,0.843498904309715,0.865973528739689,0.947289500897503,0.919986419194206
"973",45,3,0.25,0.2,0.747891447520954,0.854420339798132,0.752685546875,0.876239237844753,0.9545957768371,0.915925925925926
"974",45,3,0.25,0.2,0.858851586068055,0.876528024281956,0.796471329552615,0.84787124822963,0.948894649893102,0.905271502179944
"975",45,3,0.25,0.2,0.598792179610069,0.846054602792168,0.660833333333333,0.841260347274297,0.947078565308163,0.90738813735692
"976",45,3,0.25,0.2,0.789448039629766,0.863491279514739,0.84078125,0.811593642635042,0.940129727255559,0.913016033329125
"977",45,3,0.25,0.2,0.753072330486059,0.867883670791581,0.84078125,0.871718207580242,0.930781034572647,0.905604338842975
"978",45,3,0.25,0.2,0.785856342278708,0.889131855468711,0.837384259259259,0.850529329651507,0.953964079195151,0.907652785289346
"979",45,3,0.25,0.2,0.661355686980166,0.858832118543903,0.846933333333333,0.890314903636891,0.954826123521259,0.904636678200692
"980",45,3,0.25,0.2,0.736231366092604,0.858370555965769,0.837384259259259,0.844207420957877,0.954182439010123,0.865131578947368
"981",45,3,0.25,0.2,0.687912175292665,0.858602747458435,0.848977355734112,0.864133638797843,0.894828588699995,0.903894210745523
"982",45,3,0.25,0.2,0.700243820040285,0.852920956350071,0.800389273356401,0.843387974488978,0.940909955736568,0.919305293005671
"983",45,3,0.25,0.2,0.737912682493507,0.848204475297789,0.801686851211073,0.777812155023725,0.943167851837775,0.898243576716505
"984",45,3,0.25,0.2,0.660116890471388,0.876477543745927,0.820204081632653,0.84716038327688,0.947474348743399,0.9248046875
"985",45,3,0.25,0.2,0.73103330311576,0.863824034918661,0.841288581548322,0.888706119240226,0.945623653426948,0.906841535965387
"986",45,3,0.25,0.2,0.820886420796436,0.853070758962535,0.790008650519031,0.834253433686447,0.942471600507808,0.902975778546713
"987",45,3,0.25,0.2,0.699060914498077,0.868188032204151,0.74887573964497,0.891141623179743,0.943727225096346,0.922326869806094
"988",45,3,0.25,0.2,0.739517805190497,0.862536568741835,0.70837669094693,0.849293443050617,0.946477659758909,0.904814814814815
"989",45,3,0.25,0.2,0.692149423445902,0.848633194048016,0.765917159763314,0.827672800532009,0.9366587771604,0.927137336223961
"990",45,3,0.25,0.2,0.672137825708001,0.835592647302854,0.84078125,0.893810864266677,0.9562067177019,0.922326869806094
"991",45,3,0.25,0.2,0.673006485436526,0.842312897816501,0.782356872354645,0.768971540803884,0.941879211618824,0.925760099958351
"992",45,3,0.25,0.2,0.71692664698662,0.864444554075512,0.825967859751644,0.874490326139111,0.957855884495394,0.901785714285714
"993",45,3,0.25,0.2,0.693912069680962,0.864031615500615,0.796496539792388,0.867377420290216,0.952817850316621,0.922702580353101
"994",45,3,0.25,0.2,0.727387015624644,0.869660953863355,0.790376475829806,0.842421081611412,0.938350403927372,0.910027744748315
"995",45,3,0.25,0.2,0.731622811220513,0.875134852930831,0.73469387755102,0.872150496663695,0.940737236280509,0.913703703703704
"996",45,3,0.25,0.2,0.7003529892471,0.881635910198123,0.664176960643493,0.88140646710782,0.947343521241795,0.9275
"997",45,3,0.25,0.2,0.614220850617025,0.850924300277414,0.839506172839506,0.782276869686999,0.932442377460071,0.85336011687363
"998",45,3,0.25,0.2,0.675813112509623,0.877788999634294,0.861663521556104,0.847989256142124,0.920500415370224,0.926575825899422
"999",45,3,0.25,0.2,0.675757693246052,0.849812382675721,0.837384259259259,0.850905173620583,0.938310921832249,0.908442330558858
"1000",45,3,0.25,0.2,0.677801008160206,0.864041698285996,0.801836734693878,0.795292013433828,0.939739720205801,0.905271502179944
